CountyTract,FacID,FacType,minutes,miles
Z49005000201,723,Lung Cancer Screening,130.279035835999,108.772323370999
Z49005000201,766,Mammography,8.37187054258,5.42906385666
Z49005000202,677,Gastroenterology,11.1282628411,6.69915433842
Z49005000202,723,Lung Cancer Screening,130.553655093999,108.660165292
Z49005000202,766,Mammography,8.64648980072,5.31690577757
Z49005000301,677,Gastroenterology,17.3441016071,11.8075972441
Z49005000301,723,Lung Cancer Screening,132.656226729999,111.241632379999
Z49005000301,766,Mammography,14.8623285667,10.4253486831999
Z49005000302,677,Gastroenterology,11.2619399462,5.54336153188
Z49005000302,723,Lung Cancer Screening,114.43973843,97.1111183241
Z49005000302,917,Mammography,11.4623494309,5.57256589166
Z49005000401,677,Gastroenterology,2.30759192472,0.904760384014
Z49005000401,723,Lung Cancer Screening,126.299680606999,105.220799005999
Z49005000401,766,Mammography,1.34173330341,0.518626369371
Z49005000402,594,Gastroenterology,6.59102289229,2.92946663846
Z49005000402,723,Lung Cancer Screening,129.400140475999,106.398040022
Z49005000402,766,Mammography,4.57440539286,1.92031889812
Z49005000403,594,Gastroenterology,6.84135189407,3.28029798399
Z49005000403,723,Lung Cancer Screening,128.115975748,106.229287694999
Z49005000403,766,Mammography,3.8187681207,1.36289399109
Z49005000501,677,Gastroenterology,5.26896680053,2.11202006826
Z49005000501,723,Lung Cancer Screening,120.800038006999,101.205919188999
Z49005000501,917,Mammography,5.46937628528,2.14122442804
Z49005000502,677,Gastroenterology,2.91830109406,1.1402236726
Z49005000502,723,Lung Cancer Screening,121.953374982,102.190088692
Z49005000502,917,Mammography,3.1187105788,1.16942803238
Z49005000601,594,Gastroenterology,1.91744996872,0.711601847976
Z49005000601,723,Lung Cancer Screening,123.715369405999,101.993405460999
Z49005000601,917,Mammography,2.30306159937,0.822318420497
Z49005000602,594,Gastroenterology,1.20017008211,0.391421359023
Z49005000602,723,Lung Cancer Screening,124.921989271,102.317055721
Z49005000602,917,Mammography,1.58578171276,0.502137931544
Z49005000701,594,Gastroenterology,3.95899943963,1.68861732221
Z49005000701,723,Lung Cancer Screening,121.412254286,100.755454868
Z49005000701,917,Mammography,4.49935257463,1.87213064459
Z49005000702,594,Gastroenterology,4.52702894389,1.74240542807
Z49005000702,723,Lung Cancer Screening,120.675503676999,100.05605737
Z49005000702,917,Mammography,5.06738207889,1.92591875045
Z49005000800,677,Gastroenterology,3.98384900621,1.47671771842
Z49005000800,723,Lung Cancer Screening,116.595503110999,98.3547837176
Z49005000800,917,Mammography,4.18425849095,1.5059220782
Z49005000900,594,Gastroenterology,5.25510343202,1.95538847752
Z49005000900,723,Lung Cancer Screening,116.011343877,97.9575699557999
Z49005000900,917,Mammography,5.64071506267,2.06610505004
Z49005001001,677,Gastroenterology,9.39254556937,4.82961106847
Z49005001001,723,Lung Cancer Screening,112.570344052999,96.3973678607
Z49005001001,917,Mammography,9.59295505411,4.85881542824
Z49005001002,677,Gastroenterology,8.05720967655999,3.44743084646
Z49005001002,723,Lung Cancer Screening,114.292856185,97.2609639331
Z49005001002,917,Mammography,8.25761916131,3.47663520624
Z49005001101,677,Gastroenterology,10.2808743359,4.68931087498
Z49005001101,723,Lung Cancer Screening,114.125586709999,96.8886022325999
Z49005001101,917,Mammography,10.4812838207,4.71851523475
Z49005001102,594,Gastroenterology,7.53993948457,2.84891579764
Z49005001102,723,Lung Cancer Screening,117.137667871,98.2991735667999
Z49005001102,917,Mammography,7.92555111522,2.95963237016
Z49005001201,677,Gastroenterology,12.5662108485,6.37270654826
Z49005001201,723,Lung Cancer Screening,116.016332895999,97.8342410897
Z49005001201,917,Mammography,12.7666203332,6.40191090803
Z49005001202,677,Gastroenterology,13.8389547519999,6.61129830445
Z49005001202,723,Lung Cancer Screening,110.975985699999,94.3424913285
Z49005001202,917,Mammography,14.0393642367,6.64050266423
Z49005001300,677,Gastroenterology,19.9948126088,13.0919228809
Z49005001300,723,Lung Cancer Screening,108.367213257,91.2061581382999
Z49005001300,917,Mammography,20.1952220935,13.1211272407
Z49005001401,677,Gastroenterology,15.5903358355999,9.44045965773
Z49005001401,723,Lung Cancer Screening,112.763567910999,94.7814195667999
Z49005001401,917,Mammography,15.7907453203999,9.46966401751
Z49005001402,677,Gastroenterology,18.585881809,11.0582656449
Z49005001402,723,Lung Cancer Screening,109.227418446,92.7844033979999
Z49005001402,917,Mammography,18.7862912937,11.0874700047
Z49005001500,677,Gastroenterology,21.1874598043,13.6986751511
Z49005001500,723,Lung Cancer Screening,118.360691879,99.0396350601999
Z49005001500,917,Mammography,21.387869289,13.7278795108999
Z49005980100,677,Gastroenterology,19.9554125211,9.59574781209
Z49005980100,723,Lung Cancer Screening,120.859410213999,98.5607286574
Z49005980100,917,Mammography,20.1558220058999,9.62495217186
Z49007000100,604,Gastroenterology,91.1749525726,80.9273969885999
Z49007000100,740,Lung Cancer Screening,10.3140275462,5.97606196681
Z49007000100,813,Mammography,10.3140275462,5.97606196681
Z49007000200,604,Gastroenterology,80.1635868359,75.8397871961
Z49007000200,740,Lung Cancer Screening,5.34451740633,1.83918782571
Z49007000200,813,Mammography,5.34451740633,1.83918782571
Z49007000300,604,Gastroenterology,81.0445529998,77.5965939242999
Z49007000300,740,Lung Cancer Screening,5.05858505889,1.99286629322
Z49007000300,813,Mammography,5.05858505889,1.99286629322
Z49007000500,604,Gastroenterology,81.697951277,72.6195409760999
Z49007000500,740,Lung Cancer Screening,8.38386626513,5.80479746176
Z49007000500,813,Mammography,8.38386626513,5.80479746176
Z49007000600,604,Gastroenterology,99.3665473774999,90.8136194567999
Z49007000600,740,Lung Cancer Screening,23.7393885549,15.2088661695
Z49007000600,813,Mammography,23.7393885549,15.2088661695
Z49009960100,649,Gastroenterology,171.097781537,170.427878217
Z49009960100,729,Lung Cancer Screening,85.8104320481999,64.8893288649999
Z49009960100,788,Mammography,70.0248993164999,64.3789409354999
Z49011125102,673,Gastroenterology,9.37329850979,5.29801303469
Z49011125102,723,Lung Cancer Screening,43.3622325211999,36.7706375598
Z49011125102,949,Mammography,12.9770652754999,7.76991227467
Z49011125103,608,Gastroenterology,12.0439827605,5.68802501817
Z49011125103,723,Lung Cancer Screening,54.2988170096,44.9910935142999
Z49011125103,949,Mammography,10.5300302133,5.09419428709
Z49011125104,148,Gastroenterology,7.0415711931,4.01125230793
Z49011125104,723,Lung Cancer Screening,50.8054483618,43.2363998274
Z49011125104,967,Mammography,9.20600350964999,5.80937956087
Z49011125201,608,Gastroenterology,6.99370323933,2.92417132008
Z49011125201,723,Lung Cancer Screening,49.9352828884999,43.5845471235
Z49011125201,927,Mammography,6.64633602591,2.80010962696
Z49011125301,608,Gastroenterology,8.45811144944,4.48524558651
Z49011125301,723,Lung Cancer Screening,50.160900947,45.3933568206999
Z49011125301,747,Mammography,6.21552593256,3.26006260183
Z49011125304,608,Gastroenterology,11.4378910548,5.88002449559
Z49011125304,723,Lung Cancer Screening,53.1406805523999,46.7881357297999
Z49011125304,747,Mammography,4.37281686192,2.02993555852
Z49011125305,608,Gastroenterology,8.84781397994,4.84088172291
Z49011125305,723,Lung Cancer Screening,53.6858152905,46.0188608952
Z49011125305,747,Mammography,5.86981190195,3.06321386337
Z49011125306,608,Gastroenterology,12.8409313844999,7.18138961598
Z49011125306,723,Lung Cancer Screening,57.6789326951,48.3593687883
Z49011125306,747,Mammography,3.25269674752,1.63577972136
Z49011125307,608,Gastroenterology,13.3380013785,7.21762859293
Z49011125307,723,Lung Cancer Screening,58.1760026891,48.3956077651999
Z49011125307,747,Mammography,6.23237201287,3.04289712364
Z49011125407,608,Gastroenterology,8.20970117273,5.04694847133
Z49011125407,723,Lung Cancer Screening,53.0477024833,46.2249276435999
Z49011125407,747,Mammography,7.65768651401,4.30714461512
Z49011125408,608,Gastroenterology,11.3690096562999,6.48566676495
Z49011125408,723,Lung Cancer Screening,56.2070109669,47.6636459372999
Z49011125408,747,Mammography,10.8692524189,6.13945376148
Z49011125409,608,Gastroenterology,7.41574872841,3.64843776361
Z49011125409,723,Lung Cancer Screening,52.253750039,44.8264169358999
Z49011125409,927,Mammography,7.06838151499,3.52437607049
Z49011125410,608,Gastroenterology,7.8718517932,4.19080016436
Z49011125410,723,Lung Cancer Screening,52.5811193751999,43.7783087372
Z49011125410,927,Mammography,7.52448457979,4.06673847124
Z49011125411,608,Gastroenterology,9.18783293277999,4.97112842127
Z49011125411,723,Lung Cancer Screening,53.4747441305,44.3942216152
Z49011125411,927,Mammography,8.84046571935999,4.84706672815
Z49011125412,608,Gastroenterology,4.99944705094,2.32494325813
Z49011125412,723,Lung Cancer Screening,51.4301269898,42.921436219
Z49011125412,927,Mammography,4.65207983752,2.20088156501
Z49011125413,608,Gastroenterology,7.33762655671,3.29873546346
Z49011125413,723,Lung Cancer Screening,51.7258578681,42.9047652378
Z49011125413,927,Mammography,6.9902593433,3.17467377034
Z49011125414,608,Gastroenterology,4.06205510408,1.46855586455
Z49011125414,723,Lung Cancer Screening,50.0936674048,41.9644298580999
Z49011125414,927,Mammography,3.71468789066,1.34449417143
Z49011125415,608,Gastroenterology,5.15767844092,2.3725298643
Z49011125415,723,Lung Cancer Screening,49.5459097522999,41.9785596386999
Z49011125415,927,Mammography,4.81031122751,2.24846817118
Z49011125501,608,Gastroenterology,7.74435291136,4.29559474809
Z49011125501,723,Lung Cancer Screening,52.5823542218999,45.4735739204
Z49011125501,747,Mammography,6.87884125464,3.67623814546
Z49011125502,608,Gastroenterology,6.92709326692,3.38955199664
Z49011125502,723,Lung Cancer Screening,51.7650945775,44.5675311688999
Z49011125502,927,Mammography,6.5797260535,3.26549030352
Z49011125503,608,Gastroenterology,7.43956276415,3.58470095772
Z49011125503,723,Lung Cancer Screening,52.2775640747,44.76268013
Z49011125503,927,Mammography,7.09219555073,3.4606392646
Z49011125600,608,Gastroenterology,4.35173513589,2.24918732368
Z49011125600,723,Lung Cancer Screening,49.1897364465,43.4271664959999
Z49011125600,927,Mammography,4.00436792248,2.12512563056
Z49011125701,608,Gastroenterology,2.29470993148,1.03641393766
Z49011125701,723,Lung Cancer Screening,47.1327112421,42.21439311
Z49011125701,927,Mammography,1.94734271806,0.91235224454
Z49011125702,608,Gastroenterology,5.33078438641,2.18679136317
Z49011125702,723,Lung Cancer Screening,50.1687856969999,43.3647705355
Z49011125702,927,Mammography,4.983417173,2.06272967005
Z49011125801,608,Gastroenterology,2.5724852851,1.0630240425
Z49011125801,723,Lung Cancer Screening,47.4083187041999,40.6983394389
Z49011125801,927,Mammography,2.22511807168,0.938962349381
Z49011125804,608,Gastroenterology,8.37450250242,3.78812633432
Z49011125804,723,Lung Cancer Screening,49.8143342742,42.4953400675999
Z49011125804,949,Mammography,7.32833699246,3.36239221349
Z49011125805,608,Gastroenterology,4.88135616863,2.03161443195
Z49011125805,723,Lung Cancer Screening,45.995829227,40.6166830355
Z49011125805,949,Mammography,3.83519065867,1.60588031112
Z49011125807,608,Gastroenterology,5.68991402668,2.10518810651
Z49011125807,723,Lung Cancer Screening,51.9898917566,43.0406254199999
Z49011125807,949,Mammography,4.64374851672,1.67945398568
Z49011125809,608,Gastroenterology,7.68917820953,2.06637142065
Z49011125809,723,Lung Cancer Screening,56.70447672,45.9052631267
Z49011125809,949,Mammography,5.8923612573,1.36910535548
Z49011125810,608,Gastroenterology,2.70124488467,1.01594046372
Z49011125810,723,Lung Cancer Screening,46.6100004794,41.7499866666
Z49011125810,949,Mammography,0.904427932436,0.318674398545
Z49011125905,673,Gastroenterology,5.72170331926,2.18712451456
Z49011125905,723,Lung Cancer Screening,47.1935984202999,40.1633315849
Z49011125905,949,Mammography,8.34339912441999,3.88012714196
Z49011125906,673,Gastroenterology,5.49139285353,2.30837271993
Z49011125906,723,Lung Cancer Screening,46.2149786263,37.8485026067
Z49011125906,927,Mammography,9.56988158013,4.58320957706
Z49011125907,673,Gastroenterology,8.74101965204999,3.64746184156
Z49011125907,723,Lung Cancer Screening,48.5719074053,40.5469156078
Z49011125907,949,Mammography,7.81239652633,3.52577328564
Z49011125908,673,Gastroenterology,8.87215445493,3.80645285309
Z49011125908,723,Lung Cancer Screening,47.455500467,39.8639840825999
Z49011125908,949,Mammography,8.2188075641,3.87554583223
Z49011126001,673,Gastroenterology,2.13867314552,1.06291430348
Z49011126001,723,Lung Cancer Screening,43.5126282506999,38.8145334049999
Z49011126001,949,Mammography,4.74009353126,2.44168552347
Z49011126002,673,Gastroenterology,2.91408497673,1.48390477737
Z49011126002,723,Lung Cancer Screening,47.1157618374,39.6531781019999
Z49011126002,927,Mammography,7.77612175412,3.84591316256
Z49011126101,673,Gastroenterology,7.42885732837,3.14612204077
Z49011126101,723,Lung Cancer Screening,45.8003252091999,37.4796742719999
Z49011126101,927,Mammography,10.5453523875999,5.73450137167
Z49011126105,673,Gastroenterology,9.65480435187,4.39210511209
Z49011126105,723,Lung Cancer Screening,42.3000762794999,35.7375992297999
Z49011126105,949,Mammography,12.6447136528,6.85745951195
Z49011126106,673,Gastroenterology,7.44275938015,3.11022409478
Z49011126106,723,Lung Cancer Screening,44.8413763216,36.2351518738
Z49011126106,949,Mammography,14.3566882345,6.62182032442
Z49011126107,673,Gastroenterology,3.09921750778,1.57105228775
Z49011126107,723,Lung Cancer Screening,44.8616927579999,38.6237839471
Z49011126107,927,Mammography,9.85930107395,4.89368019316
Z49011126108,673,Gastroenterology,6.78143929676,2.58927879703
Z49011126108,723,Lung Cancer Screening,49.1670903129,37.7176880354999
Z49011126108,949,Mammography,13.6953681511,6.10087502667
Z49011126203,673,Gastroenterology,12.3210588220999,5.94110639261
Z49011126203,723,Lung Cancer Screening,42.0197771034999,34.1970375423
Z49011126203,949,Mammography,15.3109681231,8.40646079246
Z49011126204,561,Gastroenterology,13.2876478948999,6.84369735898
Z49011126204,723,Lung Cancer Screening,38.2289974957,31.9389345109
Z49011126204,776,Mammography,11.1974805076,5.95978256884
Z49011126205,673,Gastroenterology,8.03976994763,5.27453542462
Z49011126205,723,Lung Cancer Screening,47.6628099444999,40.1536435889
Z49011126205,949,Mammography,9.4552379382,7.80634676289
Z49011126206,673,Gastroenterology,14.5498685585,6.67125663203
Z49011126206,723,Lung Cancer Screening,40.7436295350999,33.4581291509
Z49011126206,949,Mammography,13.8592893235,9.84693085115
Z49011126303,561,Gastroenterology,9.41963894371,4.67122508819
Z49011126303,723,Lung Cancer Screening,38.213936591,30.0379794111999
Z49011126303,776,Mammography,7.32947155646,3.78731029805
Z49011126304,561,Gastroenterology,12.3944224897,10.3151358109999
Z49011126304,723,Lung Cancer Screening,38.9817631827,34.2485526202
Z49011126304,776,Mammography,9.98769827125999,9.19243926955999
Z49011126305,561,Gastroenterology,5.21644522696,2.41954646182
Z49011126305,723,Lung Cancer Screening,37.7668948183999,28.6264975445
Z49011126305,776,Mammography,4.75170190927,2.1802189365
Z49011126306,561,Gastroenterology,6.46625269776,2.86575023128
Z49011126306,723,Lung Cancer Screening,37.3459009392,28.3202328799999
Z49011126306,776,Mammography,4.33070803007,1.87395427198
Z49011126402,561,Gastroenterology,4.7625844215,1.7604948931
Z49011126402,723,Lung Cancer Screening,40.3558019960999,27.0174500147
Z49011126402,846,Mammography,4.7625844215,1.7604948931
Z49011126404,561,Gastroenterology,12.0231128466,5.74248066086
Z49011126404,723,Lung Cancer Screening,31.7531013643999,24.0195969795
Z49011126404,846,Mammography,12.0231128466,5.74248066086
Z49011126405,561,Gastroenterology,8.54179114032,3.60945538604
Z49011126405,723,Lung Cancer Screening,34.964009458,23.9746000188999
Z49011126405,846,Mammography,8.54179114032,3.60945538604
Z49011126406,561,Gastroenterology,7.05150626636,3.46895093465
Z49011126406,723,Lung Cancer Screening,32.2047627720999,22.900211057
Z49011126406,846,Mammography,7.05150626636,3.46895093465
Z49011126500,561,Gastroenterology,2.53421330188,1.13690248366
Z49011126500,723,Lung Cancer Screening,35.0846628934,27.3438535663
Z49011126500,776,Mammography,2.06946998419,0.897574958338
Z49011126600,561,Gastroenterology,3.57231538605,1.62980715681
Z49011126600,723,Lung Cancer Screening,33.9413689276999,26.7716899111999
Z49011126600,776,Mammography,1.43677071836,0.638011197515
Z49011126700,561,Gastroenterology,2.54735148245,0.930445531401
Z49011126700,723,Lung Cancer Screening,37.3011455943,25.7384364424999
Z49011126700,776,Mammography,1.14724682975,0.430152753472
Z49011126801,561,Gastroenterology,2.98490214942,0.916009619933
Z49011126801,723,Lung Cancer Screening,38.4916641549,26.0467023705
Z49011126801,846,Mammography,2.98490214942,0.916009619933
Z49011126802,561,Gastroenterology,5.60877544604,1.95586041348
Z49011126802,723,Lung Cancer Screening,37.5685687495999,25.4789808226999
Z49011126802,846,Mammography,5.60877544604,1.95586041348
Z49011126901,561,Gastroenterology,3.36889696191,1.44094903422
Z49011126901,723,Lung Cancer Screening,35.4619218126,24.8672136912
Z49011126901,776,Mammography,3.12924333047,1.18839104273
Z49011126902,561,Gastroenterology,4.93474292237,2.2874660538
Z49011126902,723,Lung Cancer Screening,34.7259429363,24.2455476181
Z49011126902,846,Mammography,4.93474292237,2.2874660538
Z49011127002,561,Gastroenterology,12.325662008,5.78914953656
Z49011127002,723,Lung Cancer Screening,33.2004227314,21.9806876244
Z49011127002,776,Mammography,10.8574878829999,5.50514791691
Z49011127003,561,Gastroenterology,9.65848356212,3.77095115635
Z49011127003,723,Lung Cancer Screening,36.7965901866,24.0904625529999
Z49011127003,776,Mammography,8.39045013986,3.2424673724
Z49011127005,561,Gastroenterology,8.96407984318,3.72407498987
Z49011127005,723,Lung Cancer Screening,36.4592112986999,24.1455304387
Z49011127005,776,Mammography,7.87110045337,3.54470160894
Z49011127006,561,Gastroenterology,6.63974753118,2.68292460539
Z49011127006,723,Lung Cancer Screening,34.552616155,24.5451458739999
Z49011127006,776,Mammography,5.98362372382,2.58545368193
Z49011127100,673,Gastroenterology,8.92784001517999,3.62374537011
Z49011127100,723,Lung Cancer Screening,42.7569577973999,35.8267770208
Z49011127100,949,Mammography,11.9177493161,6.08909976996
Z49011980000,608,Gastroenterology,7.76495370929,3.66318814305
Z49011980000,723,Lung Cancer Screening,53.2511101682,45.4075995223
Z49011980000,949,Mammography,6.18488965747,3.05193610766
Z49013940300,604,Gastroenterology,103.970780493,91.4750108979
Z49013940300,739,Lung Cancer Screening,44.7062024622999,38.3293343133999
Z49013940300,934,Mammography,44.7062024622999,38.3293343133999
Z49013940501,604,Gastroenterology,133.682996279,123.387553623
Z49013940501,739,Lung Cancer Screening,2.75098096763,0.858740515362
Z49013940501,934,Mammography,2.75098096763,0.858740515362
Z49013940502,604,Gastroenterology,134.770740144,123.437583196999
Z49013940502,739,Lung Cancer Screening,2.18328936636,0.950329268015
Z49013940502,934,Mammography,2.18328936636,0.950329268015
Z49013940600,604,Gastroenterology,146.205770346999,123.492023599999
Z49013940600,739,Lung Cancer Screening,24.5576664646999,10.4588159024
Z49013940600,934,Mammography,24.5576664646999,10.4588159024
Z49015976200,604,Gastroenterology,99.2245076662999,97.243625053
Z49015976200,740,Lung Cancer Screening,23.5973488437,21.6388717656999
Z49015976200,813,Mammography,23.5973488437,21.6388717656999
Z49015976300,604,Gastroenterology,110.3157386,107.014209073
Z49015976300,740,Lung Cancer Screening,34.6885797778,31.4094557851999
Z49015976300,813,Mammography,34.6885797778,31.4094557851999
Z49015976500,604,Gastroenterology,168.123729808999,136.036582931999
Z49015976500,740,Lung Cancer Screening,92.4965709859999,60.4318296447999
Z49015976500,813,Mammography,92.4965709859999,60.4318296447999
Z49017000300,538,Gastroenterology,152.165491005999,114.670331652
Z49017000300,740,Lung Cancer Screening,214.688708219,212.640903979
Z49017000300,751,Mammography,4.80134428939,2.29515072786
Z49017000400,538,Gastroenterology,199.813912240999,155.987593669999
Z49017000400,740,Lung Cancer Screening,269.142415617999,237.924253942999
Z49017000400,751,Mammography,65.3094113716999,56.5019544379999
Z49019000200,145,Gastroenterology,2.18468830672,0.6037793677
Z49019000200,740,Lung Cancer Screening,111.181359498,116.13198393
Z49019000200,977,Mammography,2.18468830672,0.6037793677
Z49019000301,145,Gastroenterology,9.28652431123,5.39892075174
Z49019000301,740,Lung Cancer Screening,119.281346573999,121.070196534999
Z49019000301,977,Mammography,9.28652431123,5.39892075174
Z49019000302,145,Gastroenterology,11.5959180329,4.3569353068
Z49019000302,740,Lung Cancer Screening,121.181759334,120.031827738
Z49019000302,977,Mammography,11.5959180329,4.3569353068
Z49021110100,538,Gastroenterology,68.1938557913999,68.8193841937
Z49021110100,740,Lung Cancer Screening,224.047668157999,227.063972723999
Z49021110100,817,Mammography,26.1056590074,18.0543045211999
Z49021110201,538,Gastroenterology,54.2478647221999,55.3401226949
Z49021110201,723,Lung Cancer Screening,218.261766198999,243.751231197
Z49021110201,817,Mammography,6.76851635362,4.28603730974
Z49021110202,538,Gastroenterology,56.7308493646999,56.5434224337
Z49021110202,723,Lung Cancer Screening,219.022503134,243.449665896999
Z49021110202,817,Mammography,9.25150099612,5.48933704853
Z49021110300,538,Gastroenterology,86.7862482425999,64.7729091303999
Z49021110300,723,Lung Cancer Screening,263.832858553999,267.135880398999
Z49021110300,817,Mammography,42.8367908168999,19.9383242944
Z49021110400,538,Gastroenterology,53.7159880442,49.65437678
Z49021110400,723,Lung Cancer Screening,229.328257443,250.352893290999
Z49021110400,817,Mammography,6.0039216227,2.72096750746
Z49021110501,538,Gastroenterology,57.3527360825,52.3418591081
Z49021110501,723,Lung Cancer Screening,222.662873902999,247.156474884
Z49021110501,817,Mammography,0.67940811624,0.475450900157
Z49021110502,538,Gastroenterology,57.6578887439,51.9783113713999
Z49021110502,723,Lung Cancer Screening,225.400236976999,248.486337123999
Z49021110502,817,Mammography,2.07590115698,0.854411339733
Z49021110601,538,Gastroenterology,53.6720375801,50.1806391291
Z49021110601,723,Lung Cancer Screening,227.362358661,249.506822492999
Z49021110601,817,Mammography,4.03802284162,1.87489670898
Z49021110602,538,Gastroenterology,52.9535640451,49.1742328574
Z49021110602,723,Lung Cancer Screening,230.677992668999,251.029600152
Z49021110602,817,Mammography,7.35365684905,3.39767436761
Z49021110702,538,Gastroenterology,51.585983593,47.8681792511999
Z49021110702,723,Lung Cancer Screening,237.344355247999,256.239331907999
Z49021110702,817,Mammography,16.3482875107999,9.04177580366999
Z49021110703,538,Gastroenterology,56.0459454119,50.8504111945999
Z49021110703,723,Lung Cancer Screening,228.442768362,250.705791269
Z49021110703,817,Mammography,8.85962001675,3.83578971938
Z49021110704,538,Gastroenterology,56.9314598400999,52.3036995984
Z49021110704,723,Lung Cancer Screening,223.386155666999,247.415145176999
Z49021110704,817,Mammography,4.25590070824,2.37476166859
Z49023010100,604,Gastroenterology,46.5977935992,42.4805298850999
Z49023010100,723,Lung Cancer Screening,92.9586348848,71.3397567789999
Z49023010100,814,Mammography,2.97341896618,1.73256538721
Z49023010200,604,Gastroenterology,51.5287828872,39.0449558792
Z49023010200,723,Lung Cancer Screening,88.6532195221,65.8672526209
Z49023010200,814,Mammography,18.3951104633999,10.7172033959
Z49025130100,538,Gastroenterology,128.579728206999,107.573999701999
Z49025130100,721,Lung Cancer Screening,237.561736956,229.657311408999
Z49025130100,950,Mammography,109.827011705999,94.1751460402
Z49025130200,538,Gastroenterology,87.1937773975,77.9179581491
Z49025130200,721,Lung Cancer Screening,192.573213627,200.138694082
Z49025130200,950,Mammography,68.4410608957,64.5191044870999
Z49027974100,604,Gastroenterology,94.5770318367,91.0921763788
Z49027974100,723,Lung Cancer Screening,118.639458579,107.766315191999
Z49027974100,795,Mammography,6.97341738223,3.76502465998
Z49027974200,604,Gastroenterology,106.430554271999,101.701169317999
Z49027974200,723,Lung Cancer Screening,130.492981014999,118.375308130999
Z49027974200,795,Mammography,11.5814367919,8.41526467511
Z49027974300,604,Gastroenterology,125.454229056,123.283426856999
Z49027974300,723,Lung Cancer Screening,149.516655797999,139.95756567
Z49027974300,801,Mammography,4.09763733475,1.65289126048
Z49029970101,148,Gastroenterology,16.6402556841,11.848002338
Z49029970101,723,Lung Cancer Screening,62.3200972299,52.9151775714
Z49029970101,967,Mammography,18.8046880007,13.6461295908999
Z49029970102,148,Gastroenterology,28.1204742581,19.2936919994
Z49029970102,723,Lung Cancer Screening,73.8003158039,60.3608672327999
Z49029970102,967,Mammography,30.2849065746999,21.0918192524
Z49029970200,148,Gastroenterology,25.9452665885999,16.9522588043
Z49029970200,723,Lung Cancer Screening,71.6251081343999,58.0194340378
Z49029970200,967,Mammography,28.1096989051999,18.7503860572999
Z49031960100,538,Gastroenterology,120.348116011,132.160839965999
Z49031960100,740,Lung Cancer Screening,171.061788546,163.728553312
Z49031960100,751,Mammography,38.5218015200999,36.7475261597
