CountyTract,FacID,FacType,minutes,miles
Z30011000300,133,Gastroenterology,204.217892272,194.858152197
Z30011000300,695,Lung Cancer Screening,158.240945054,149.418372054999
Z30011000300,749,Mammography,152.594227103,141.999190311
Z30013000100,322,Gastroenterology,6.88278005586,2.57864730884
Z30013000100,342,Lung Cancer Screening,7.18331395077,2.77797790794
Z30013000100,756,Mammography,6.87239605457,2.68708674412
Z30013000200,322,Gastroenterology,4.98618230675,1.61830446065
Z30013000200,342,Lung Cancer Screening,5.24937902638,1.8725860397
Z30013000200,756,Mammography,4.93846113018,1.78169487587
Z30013000300,429,Gastroenterology,3.64906064969,1.23506425947
Z30013000300,342,Lung Cancer Screening,5.14093757326,1.78432582787
Z30013000300,756,Mammography,4.83001967706,1.69343466404
Z30013000400,429,Gastroenterology,2.80197359103,0.908979472101
Z30013000400,342,Lung Cancer Screening,6.08905145444,2.3845498104
Z30013000400,756,Mammography,5.77813355824,2.29365864658
Z30013000700,429,Gastroenterology,2.91693277109,0.752956554918
Z30013000700,342,Lung Cancer Screening,5.4005086375,2.07583669458
Z30013000700,756,Mammography,5.0895907413,1.98494553075
Z30013000800,429,Gastroenterology,1.05103559992,0.284960187918
Z30013000800,342,Lung Cancer Screening,3.94832958466,1.61083782604
Z30013000800,756,Mammography,3.63741168846,1.51994666222
Z30013000900,429,Gastroenterology,1.67744354643,0.434356535041
Z30013000900,342,Lung Cancer Screening,3.14252579484,1.04400035623
Z30013000900,756,Mammography,2.83160789864,0.953109192399
Z30013001000,322,Gastroenterology,2.4355096431,0.907286591207
Z30013001000,342,Lung Cancer Screening,2.73604353801,1.10661719031
Z30013001000,756,Mammography,2.42512564181,1.01572602649
Z30013001100,322,Gastroenterology,4.70319996429,1.83798196557
Z30013001100,342,Lung Cancer Screening,5.0037338592,2.03731256468
Z30013001100,756,Mammography,4.692815963,1.94642140085
Z30013001201,322,Gastroenterology,8.55124549528,4.26519887222
Z30013001201,342,Lung Cancer Screening,8.85177939019,4.46452947133
Z30013001201,756,Mammography,8.54086149399,4.3736383075
Z30013001202,322,Gastroenterology,9.35622407476,4.36436843661
Z30013001202,342,Lung Cancer Screening,9.65675796967,4.56369903572
Z30013001202,756,Mammography,9.34584007347,4.47280787189
Z30013001600,429,Gastroenterology,7.10381397541,2.59829338408
Z30013001600,342,Lung Cancer Screening,10.2248617579999,4.86691045967
Z30013001600,756,Mammography,9.91394386184,4.77601929584
Z30013001700,429,Gastroenterology,11.0076243881,4.06116026906
Z30013001700,342,Lung Cancer Screening,13.1372804083,5.45718908093
Z30013001700,756,Mammography,12.8263625121999,5.36629791711
Z30013001800,429,Gastroenterology,9.16451132644,3.66941526248
Z30013001800,342,Lung Cancer Screening,12.2128593780999,4.96166861779
Z30013001800,756,Mammography,11.9019414819,4.87077745397
Z30013001900,429,Gastroenterology,9.21830438529,3.47868059164
Z30013001900,342,Lung Cancer Screening,11.8373329676,5.08634970607
Z30013001900,756,Mammography,11.5264150714,4.99545854224
Z30013002100,322,Gastroenterology,3.06288892829,0.874479662997
Z30013002100,342,Lung Cancer Screening,3.48102284906,1.27498423688
Z30013002100,756,Mammography,3.17010495286,1.18409307306
Z30013002201,425,Gastroenterology,7.42417325727,3.01505075648
Z30013002201,342,Lung Cancer Screening,10.5747304112999,4.15313634655
Z30013002201,756,Mammography,10.2638125151,4.06224518272
Z30013002202,425,Gastroenterology,1.66314434658,0.593819178916
Z30013002202,342,Lung Cancer Screening,4.69584315685,1.64791810343
Z30013002202,756,Mammography,4.38492526065,1.5570269396
Z30013002301,429,Gastroenterology,8.79850423659999,3.87947331179
Z30013002301,342,Lung Cancer Screening,9.84413576451,4.43473046718
Z30013002301,756,Mammography,9.53321786831,4.34383930336
Z30013002302,429,Gastroenterology,15.2186327753,6.82691328748
Z30013002302,342,Lung Cancer Screening,16.2642643032,7.38217044288
Z30013002302,756,Mammography,15.953346407,7.29127927905
Z30013010100,429,Gastroenterology,26.2225715543,13.6678916585
Z30013010100,342,Lung Cancer Screening,29.343619337,15.9365087341
Z30013010100,756,Mammography,29.0327014408,15.8456175703
Z30013010400,429,Gastroenterology,43.1046291902,30.9752727471
Z30013010400,342,Lung Cancer Screening,44.1502607181,31.5305299025
Z30013010400,756,Mammography,43.8393428218999,31.4396387387
Z30013010600,322,Gastroenterology,35.1926407046999,19.7272713226
Z30013010600,342,Lung Cancer Screening,35.4931745996,19.9266019217
Z30013010600,756,Mammography,35.1822567034,19.8357107578
Z30013010700,429,Gastroenterology,45.0758747673,22.3231050495
Z30013010700,342,Lung Cancer Screening,46.1215062952,22.8783622049
Z30013010700,756,Mammography,45.8105883989999,22.787471041
Z30013010800,429,Gastroenterology,4.11074578414,1.37388137068
Z30013010800,342,Lung Cancer Screening,7.39782364754,2.84945170899
Z30013010800,756,Mammography,7.08690575134,2.75856054516
Z30015010200,429,Gastroenterology,38.4763143074,37.1212781700999
Z30015010200,342,Lung Cancer Screening,40.9882035906,38.3676300261999
Z30015010200,756,Mammography,40.6772856943999,38.2767388624
Z30015010300,429,Gastroenterology,89.7977327666,81.9145733773
Z30015010300,342,Lung Cancer Screening,92.3096220499,83.1609252333999
Z30015010300,982,Mammography,72.4475768909999,60.3966024678
Z30017961300,133,Gastroenterology,139.355276798999,137.294743616
Z30017961300,695,Lung Cancer Screening,16.0576288654,13.1172295722999
Z30017961300,696,Mammography,16.0576288654,13.1172295722999
Z30017961500,133,Gastroenterology,131.835094516999,128.321284026999
Z30017961500,695,Lung Cancer Screening,7.56389738046,2.24580071538
Z30017961500,770,Mammography,6.80211808941,2.25518708014
Z30017961600,133,Gastroenterology,128.696051675,127.415780343999
Z30017961600,695,Lung Cancer Screening,3.97199874411,1.3258631088
Z30017961600,770,Mammography,1.855726001,0.589413973504
Z30017961800,133,Gastroenterology,131.257276856999,127.966510709999
Z30017961800,695,Lung Cancer Screening,2.59741804959,0.788691405709
Z30017961800,770,Mammography,2.53422682796,0.813547659913
Z30017961900,133,Gastroenterology,133.031676210999,128.660709429999
Z30017961900,695,Lung Cancer Screening,2.62482359716,0.432526449354
Z30017961900,696,Mammography,2.62482359716,0.432526449354
Z30017962000,133,Gastroenterology,130.241583788,127.879937682999
Z30017962000,695,Lung Cancer Screening,5.30172607549,1.58914090241
Z30017962000,770,Mammography,4.53994678445,1.59852726717
Z30019020300,133,Gastroenterology,123.125002197,126.185079963
Z30019020300,695,Lung Cancer Screening,195.918286222999,196.893366539999
Z30019020300,901,Mammography,43.0856741819,42.5817308299999
Z30021000100,133,Gastroenterology,70.0633628582999,69.1262820654
Z30021000100,695,Lung Cancer Screening,103.050306344,100.029305046999
Z30021000100,749,Mammography,29.0709393751,26.4792288728999
Z30021000200,133,Gastroenterology,56.0719333528999,53.4283582774
Z30021000200,695,Lung Cancer Screening,80.1800557592,75.5982529693
Z30021000200,749,Mammography,8.33546038411,3.258541232
Z30021000300,133,Gastroenterology,58.6332728993999,54.5034762216
Z30021000300,695,Lung Cancer Screening,85.5245182517,78.1888959821999
Z30021000300,749,Mammography,3.21137390488,0.997565032824
Z30023000300,431,Gastroenterology,4.26438241421,1.2341493664
Z30023000300,694,Lung Cancer Screening,26.2693350396,23.6543987853
Z30023000300,819,Mammography,4.26985990901,1.23629909303
Z30023000400,431,Gastroenterology,2.95019419149,1.02938149713
Z30023000400,694,Lung Cancer Screening,29.0831428521,24.8161555681999
Z30023000400,819,Mammography,2.94404305266,1.02723177051
Z30023000500,431,Gastroenterology,19.3530297078,8.83112830303
Z30023000500,694,Lung Cancer Screening,35.6279412602999,26.9780842330999
Z30023000500,819,Mammography,19.3585072025999,8.83327802965
Z30025000100,133,Gastroenterology,123.311060854999,126.918551618999
Z30025000100,695,Lung Cancer Screening,71.4083117137,77.7366513618
Z30025000100,696,Mammography,71.4083117137,77.7366513618
Z30027030100,322,Gastroenterology,110.530516328999,108.530000154
Z30027030100,342,Lung Cancer Screening,110.831050223999,108.729330752999
Z30027030100,815,Mammography,12.1277744414,5.92724496718
Z30027030201,322,Gastroenterology,102.232313241,103.462395217999
Z30027030201,342,Lung Cancer Screening,102.532847136,103.661725817
Z30027030201,815,Mammography,3.5800676304,1.14551739021
Z30027030202,322,Gastroenterology,101.320586601,103.274936154
Z30027030202,342,Lung Cancer Screening,101.621120496,103.474266752999
Z30027030202,815,Mammography,3.2600332392,0.938253910424
Z30029000101,340,Gastroenterology,32.2087611879,23.87821496
Z30029000101,698,Lung Cancer Screening,35.687965431,25.5609170347999
Z30029000101,699,Mammography,35.687965431,25.5609170347999
Z30029000102,340,Gastroenterology,28.9051184921,19.2010554222
Z30029000102,698,Lung Cancer Screening,26.2960570161,17.6155817283999
Z30029000102,699,Mammography,26.2960570161,17.6155817283999
Z30029000201,340,Gastroenterology,12.5535726186,8.57690904682
Z30029000201,698,Lung Cancer Screening,9.94451114264,6.991435353
Z30029000201,699,Mammography,9.94451114264,6.991435353
Z30029000202,340,Gastroenterology,17.5669710170999,12.2506816017
Z30029000202,698,Lung Cancer Screening,14.9579095410999,10.6652079078999
Z30029000202,699,Mammography,14.9579095410999,10.6652079078999
Z30029000203,340,Gastroenterology,12.810795818,8.72293662972
Z30029000203,698,Lung Cancer Screening,10.201734342,7.1374629359
Z30029000203,699,Mammography,10.201734342,7.1374629359
Z30029000301,340,Gastroenterology,7.48282269035,3.17487044774
Z30029000301,698,Lung Cancer Screening,10.9620269335,4.85757252256
Z30029000301,699,Mammography,10.9620269335,4.85757252256
Z30029000302,340,Gastroenterology,9.30551680252,4.00900627975
Z30029000302,698,Lung Cancer Screening,12.7847210456,5.69170835457
Z30029000302,699,Mammography,12.7847210456,5.69170835457
Z30029000402,340,Gastroenterology,6.29982846176,2.4223504156
Z30029000402,698,Lung Cancer Screening,6.09184514536,2.78652866272
Z30029000402,699,Mammography,6.09184514536,2.78652866272
Z30029000403,340,Gastroenterology,12.1928139264,5.93143512546
Z30029000403,698,Lung Cancer Screening,9.58375245047,4.34596143164
Z30029000403,699,Mammography,9.58375245047,4.34596143164
Z30029000404,340,Gastroenterology,4.26371651182,1.55315226771
Z30029000404,698,Lung Cancer Screening,5.51196591049,2.13244880451
Z30029000404,699,Mammography,5.51196591049,2.13244880451
Z30029000601,436,Gastroenterology,6.24693883958,4.09574758056
Z30029000601,319,Lung Cancer Screening,6.70054049972,4.42947490292
Z30029000601,962,Mammography,6.70054049972,4.42947490292
Z30029000602,323,Gastroenterology,20.3276774734,10.8562508945
Z30029000602,319,Lung Cancer Screening,20.4216068289,11.2825630706
Z30029000602,962,Mammography,20.4216068289,11.2825630706
Z30029000700,323,Gastroenterology,9.49284011022,4.40208825508
Z30029000700,319,Lung Cancer Screening,9.58676946575,4.82840043119
Z30029000700,962,Mammography,9.58676946575,4.82840043119
Z30029000801,323,Gastroenterology,9.41811936451,3.47314665817
Z30029000801,319,Lung Cancer Screening,9.51204872003999,3.89945883428
Z30029000801,962,Mammography,9.51204872003999,3.89945883428
Z30029000802,310,Gastroenterology,5.98531725734,2.6502585633
Z30029000802,319,Lung Cancer Screening,5.98531725734,2.6502585633
Z30029000802,962,Mammography,5.98531725734,2.6502585633
Z30029000901,310,Gastroenterology,3.85844105947,1.45326949571
Z30029000901,319,Lung Cancer Screening,3.85844105947,1.45326949571
Z30029000901,962,Mammography,3.85844105947,1.45326949571
Z30029000902,436,Gastroenterology,2.69981870551,0.630863671688
Z30029000902,319,Lung Cancer Screening,3.15342036564,0.964590994041
Z30029000902,962,Mammography,3.15342036564,0.964590994041
Z30029000903,323,Gastroenterology,1.58727083774,0.279227401357
Z30029000903,319,Lung Cancer Screening,3.35579535336,0.980321679419
Z30029000903,962,Mammography,3.35579535336,0.980321679419
Z30029001000,323,Gastroenterology,5.10312996801,1.56563751056
Z30029001000,319,Lung Cancer Screening,5.19705932354,1.99194968666
Z30029001000,962,Mammography,5.19705932354,1.99194968666
Z30029001101,323,Gastroenterology,6.34016596748,1.77127418906
Z30029001101,319,Lung Cancer Screening,6.43409532301,2.19758636517
Z30029001101,962,Mammography,6.43409532301,2.19758636517
Z30029001102,323,Gastroenterology,6.34993116418,1.98693496021
Z30029001102,319,Lung Cancer Screening,6.44386051971,2.41324713631
Z30029001102,962,Mammography,6.44386051971,2.41324713631
Z30029001201,323,Gastroenterology,9.65900188346999,3.17667431889
Z30029001201,319,Lung Cancer Screening,9.752931239,3.602986495
Z30029001201,962,Mammography,9.752931239,3.602986495
Z30029001202,323,Gastroenterology,9.65299385244,3.30989465987
Z30029001202,319,Lung Cancer Screening,9.74692320796999,3.73620683598
Z30029001202,962,Mammography,9.74692320796999,3.73620683598
Z30029001303,323,Gastroenterology,30.6479953103,20.6201284372
Z30029001303,319,Lung Cancer Screening,30.7419246657999,21.0464406133
Z30029001303,962,Mammography,30.7419246657999,21.0464406133
Z30029001304,323,Gastroenterology,27.7692381373999,19.2941377604
Z30029001304,319,Lung Cancer Screening,27.8631674929,19.7204499365
Z30029001304,962,Mammography,27.8631674929,19.7204499365
Z30029001305,323,Gastroenterology,29.3846939636999,20.9629876418
Z30029001305,319,Lung Cancer Screening,29.4786233192,21.3892998179
Z30029001305,962,Mammography,29.4786233192,21.3892998179
Z30029001306,323,Gastroenterology,18.756284182,13.747740299
Z30029001306,319,Lung Cancer Screening,18.8502135375,14.1740524751
Z30029001306,962,Mammography,18.8502135375,14.1740524751
Z30029001401,323,Gastroenterology,19.0132715216999,11.7073866339
Z30029001401,319,Lung Cancer Screening,19.1072008772,12.13369881
Z30029001401,962,Mammography,19.1072008772,12.13369881
Z30029001402,323,Gastroenterology,24.6531751407999,15.9418970154
Z30029001402,319,Lung Cancer Screening,24.7471044963,16.3682091915
Z30029001402,962,Mammography,24.7471044963,16.3682091915
Z30029001701,310,Gastroenterology,15.4316262376,8.79982349812
Z30029001701,319,Lung Cancer Screening,15.4316262376,8.79982349812
Z30029001701,962,Mammography,15.4316262376,8.79982349812
Z30029001702,310,Gastroenterology,23.099605424,14.844008964
Z30029001702,319,Lung Cancer Screening,23.099605424,14.844008964
Z30029001702,962,Mammography,23.099605424,14.844008964
Z30029001703,310,Gastroenterology,27.5028773692,22.5076708104999
Z30029001703,319,Lung Cancer Screening,27.5028773692,22.5076708104999
Z30029001703,962,Mammography,27.5028773692,22.5076708104999
Z30031000101,348,Gastroenterology,12.1991554597,7.90193556435
Z30031000101,701,Lung Cancer Screening,20.4093538575,13.7378615837
Z30031000101,782,Mammography,20.4093538575,13.7378615837
Z30031000104,348,Gastroenterology,12.7800330758,8.24779216954999
Z30031000104,701,Lung Cancer Screening,20.9902314736,14.0837181889
Z30031000104,782,Mammography,20.9902314736,14.0837181889
Z30031000105,348,Gastroenterology,9.38321888608,6.19929379042
Z30031000105,701,Lung Cancer Screening,17.5934172838,12.0352198097999
Z30031000105,782,Mammography,17.5934172838,12.0352198097999
Z30031000201,348,Gastroenterology,14.0544322805,9.72990915986
Z30031000201,701,Lung Cancer Screening,22.2646306783,15.5658351792
Z30031000201,783,Mammography,20.4930565553999,14.3450761963
Z30031000202,348,Gastroenterology,9.17742483906,6.171561503
Z30031000202,701,Lung Cancer Screening,18.3188764267999,12.2470541373999
Z30031000202,783,Mammography,11.4372591405,6.45910598443
Z30031000300,348,Gastroenterology,33.4926889203999,25.606825377
Z30031000300,701,Lung Cancer Screening,41.7028873181999,31.4427513963999
Z30031000300,783,Mammography,41.5340368087,31.6005312429
Z30031000400,348,Gastroenterology,20.0507039250999,15.3944567036
Z30031000400,701,Lung Cancer Screening,28.2609023229,21.230382723
Z30031000400,783,Mammography,26.4893281999999,20.0096237401
Z30031000502,328,Gastroenterology,6.2343326412,3.67016553665
Z30031000502,701,Lung Cancer Screening,11.8283612105,5.94446005129
Z30031000502,783,Mammography,6.2343326412,3.67016553665
Z30031000504,344,Gastroenterology,10.8125699706,4.22349003854
Z30031000504,701,Lung Cancer Screening,10.7993846011,4.21631398167
Z30031000504,782,Mammography,10.7993846011,4.21631398167
Z30031000505,328,Gastroenterology,2.3198729073,0.964298599236
Z30031000505,701,Lung Cancer Screening,13.5206391376,6.61469125061
Z30031000505,783,Mammography,2.3198729073,0.964298599236
Z30031000506,328,Gastroenterology,4.8699772151,1.85137672829
Z30031000506,701,Lung Cancer Screening,10.1929589588,5.50689931562
Z30031000506,783,Mammography,4.8699772151,1.85137672829
Z30031000507,348,Gastroenterology,1.99743127519,1.15522902243
Z30031000507,701,Lung Cancer Screening,9.68233120463,6.1647188949
Z30031000507,783,Mammography,6.11841397673,2.81137010004
Z30031000600,348,Gastroenterology,7.29634224815,3.40419539734
Z30031000600,701,Lung Cancer Screening,7.96666239044,2.79270363157
Z30031000600,782,Mammography,7.96666239044,2.79270363157
Z30031000701,344,Gastroenterology,5.9640962166,2.01106225009
Z30031000701,701,Lung Cancer Screening,5.95091084713,2.00388619321
Z30031000701,782,Mammography,5.95091084713,2.00388619321
Z30031000703,328,Gastroenterology,4.72090346293,1.94287592675
Z30031000703,701,Lung Cancer Screening,11.074160866,5.18890973479
Z30031000703,783,Mammography,4.72090346293,1.94287592675
Z30031000704,328,Gastroenterology,5.55045888787,2.06159974711
Z30031000704,701,Lung Cancer Screening,11.9528088813999,3.81167967101
Z30031000704,783,Mammography,5.55045888787,2.06159974711
Z30031000800,344,Gastroenterology,5.82178297159,1.99031373447
Z30031000800,701,Lung Cancer Screening,5.80859760212,1.98313767759
Z30031000800,782,Mammography,5.80859760212,1.98313767759
Z30031000900,328,Gastroenterology,8.10130248832,3.71752939819
Z30031000900,701,Lung Cancer Screening,8.80678107626999,2.89884330588
Z30031000900,783,Mammography,8.10130248832,3.71752939819
Z30031001001,307,Gastroenterology,6.87512964817,3.00470654398
Z30031001001,701,Lung Cancer Screening,6.90776558826,3.02305730673
Z30031001001,782,Mammography,6.90776558826,3.02305730673
Z30031001002,307,Gastroenterology,0.578820323329,0.328130329971
Z30031001002,701,Lung Cancer Screening,0.611456263415,0.346481092718
Z30031001002,782,Mammography,0.611456263415,0.346481092718
Z30031001101,307,Gastroenterology,7.46751599857,3.08989959336
Z30031001101,701,Lung Cancer Screening,7.50015193866,3.1082503561
Z30031001101,782,Mammography,7.50015193866,3.1082503561
Z30031001102,307,Gastroenterology,5.97404313152,2.77032248902
Z30031001102,701,Lung Cancer Screening,6.0066790716,2.78867325177
Z30031001102,782,Mammography,6.0066790716,2.78867325177
Z30031001200,328,Gastroenterology,14.7969593168,10.2779052947
Z30031001200,701,Lung Cancer Screening,23.9122908571,14.9322738506
Z30031001200,783,Mammography,14.7969593168,10.2779052947
Z30031001500,328,Gastroenterology,102.90573464,91.9232262837
Z30031001500,701,Lung Cancer Screening,112.02106618,96.5775948394999
Z30031001500,935,Mammography,72.8893868807,72.6920661954
Z30031001600,328,Gastroenterology,49.1536696303,41.6495346158
Z30031001600,701,Lung Cancer Screening,58.2690011705999,46.3039031715999
Z30031001600,783,Mammography,49.1536696303,41.6495346158
Z30031001700,348,Gastroenterology,18.3308508444,11.0454361391
Z30031001700,701,Lung Cancer Screening,23.3761176179999,14.885606441
Z30031001700,782,Mammography,23.3761176179999,14.885606441
Z30033000100,133,Gastroenterology,137.936905335,143.554752603999
Z30033000100,695,Lung Cancer Screening,84.3079778055,85.8394386047
Z30033000100,770,Mammography,84.2447865838,85.8642948588999
Z30035940200,340,Gastroenterology,98.5327210867999,92.8349208188
Z30035940200,735,Lung Cancer Screening,61.4432605117999,59.5033569667999
Z30035940200,699,Mammography,95.9236596108,91.249447125
Z30035940400,340,Gastroenterology,115.715888923999,101.057114705
Z30035940400,735,Lung Cancer Screening,75.8381100694,66.7695297241999
Z30035940400,699,Mammography,113.106827448,99.4716410114999
Z30035976000,340,Gastroenterology,133.347064541999,128.115447958999
Z30035976000,735,Lung Cancer Screening,29.0032500810999,25.3292363724999
Z30035976000,699,Mammography,130.738003066,126.529974265999
Z30035980000,340,Gastroenterology,129.813155537999,116.873754609
Z30035980000,735,Lung Cancer Screening,89.9353766842999,82.5861696281999
Z30035980000,699,Mammography,127.204094061999,115.288280916
Z30037000100,343,Gastroenterology,70.0633454056,63.9982622276
Z30037000100,707,Lung Cancer Screening,70.5630201672999,64.1187211958
Z30037000100,897,Mammography,70.0633454056,63.9982622276
Z30039961701,433,Gastroenterology,70.5506801028,60.6454161878
Z30039961701,132,Lung Cancer Screening,74.9072929758,60.9166830225
Z30039961701,819,Mammography,73.3661745553,56.7963506289
Z30039961702,431,Gastroenterology,38.1521607817999,29.8698270145999
Z30039961702,694,Lung Cancer Screening,65.0304109872,54.0276032737999
Z30039961702,819,Mammography,38.1460096429999,29.8676772879999
Z30041040100,429,Gastroenterology,117.382463888,121.127911984999
Z30041040100,735,Lung Cancer Screening,71.948668842,70.8069939006
Z30041040100,982,Mammography,41.4374256266,38.8317649999
Z30041040200,429,Gastroenterology,116.421374263,116.079881237999
Z30041040200,735,Lung Cancer Screening,107.084136534999,106.012975001
Z30041040200,982,Mammography,9.3104553266,4.2923581253
Z30041040300,429,Gastroenterology,112.131360756,113.583770375
Z30041040300,735,Lung Cancer Screening,102.794123028,103.516864138
Z30041040300,982,Mammography,5.02044181946,1.79624726212
Z30041040400,429,Gastroenterology,109.299427288,111.110743182999
Z30041040400,735,Lung Cancer Screening,102.98846545,103.231154036
Z30041040400,982,Mammography,1.79752473019,0.49401230009
Z30041040500,429,Gastroenterology,112.387571557,112.322108725999
Z30041040500,735,Lung Cancer Screening,105.098754557,104.279571286999
Z30041040500,982,Mammography,2.83383736163,0.805906067574
Z30041940300,429,Gastroenterology,103.346560815999,99.8530793963
Z30041940300,342,Lung Cancer Screening,105.858450098999,101.099431252
Z30041940300,982,Mammography,27.4638177022,23.9826136769
Z30043962201,334,Gastroenterology,8.36626090723,5.57767601425
Z30043962201,693,Lung Cancer Screening,8.48836864466,5.61280730383
Z30043962201,861,Mammography,8.48836864466,5.61280730383
Z30043962202,334,Gastroenterology,33.2155683534999,20.9025660327
Z30043962202,693,Lung Cancer Screening,33.3376760909999,20.9376973223
Z30043962202,861,Mammography,33.3376760909999,20.9376973223
Z30043962300,432,Gastroenterology,39.4949804102,31.0205461211999
Z30043962300,694,Lung Cancer Screening,40.5187190888999,31.2646328294
Z30043962300,787,Mammography,39.5033354417,31.0873260294
Z30045000100,322,Gastroenterology,62.3674843574,63.5183680725999
Z30045000100,342,Lung Cancer Screening,62.6680182523,63.7176986716999
Z30045000100,815,Mammography,40.5981866959999,40.2629054271
Z30047000100,323,Gastroenterology,49.4095456838999,32.5045448887999
Z30047000100,319,Lung Cancer Screening,49.5034750394,32.9308570649
Z30047000100,962,Mammography,49.5034750394,32.9308570649
Z30047000200,323,Gastroenterology,35.335078746,24.6351301975
Z30047000200,319,Lung Cancer Screening,35.4290081015999,25.0614423735999
Z30047000200,962,Mammography,35.4290081015999,25.0614423735999
Z30047940304,323,Gastroenterology,67.0033327748,50.0655890717
Z30047940304,692,Lung Cancer Screening,12.6814694839,5.79319528045
Z30047940304,896,Mammography,12.6814694839,5.79319528045
Z30047940305,323,Gastroenterology,65.1569833636999,55.4627525651999
Z30047940305,692,Lung Cancer Screening,8.00862369376,3.59259862828
Z30047940305,896,Mammography,8.00862369376,3.59259862828
Z30047940306,323,Gastroenterology,55.7218460476,47.7578526552999
Z30047940306,692,Lung Cancer Screening,11.6878528971,7.54266055041
Z30047940306,896,Mammography,11.6878528971,7.54266055041
Z30047940307,323,Gastroenterology,57.4040594474,50.5408039073999
Z30047940307,692,Lung Cancer Screening,6.34792419253,3.14090645641
Z30047940307,896,Mammography,6.34792419253,3.14090645641
Z30047940400,350,Gastroenterology,64.1836774668999,59.5308309273
Z30047940400,692,Lung Cancer Screening,15.5548376865,8.16653963853
Z30047940400,873,Mammography,8.75926356437999,5.87026627612
Z30047940500,350,Gastroenterology,56.818332021,53.7443388881
Z30047940500,692,Lung Cancer Screening,24.0210698897,16.2822253912
Z30047940500,873,Mammography,4.03180864293,1.71780350532
Z30047940600,350,Gastroenterology,45.3288657685999,42.3207147729999
Z30047940600,692,Lung Cancer Screening,33.7137696236,26.8862831048
Z30047940600,873,Mammography,15.1927752836,12.9829648205999
Z30047940700,350,Gastroenterology,33.2212762023999,27.9146798131999
