CountyTract,FacID,FacType,minutes,miles
Z16001001204,191,Gastroenterology,3.58627419444,1.01994272803
Z16001001204,689,Lung Cancer Screening,3.74413639036,1.26463674206
Z16001001204,903,Mammography,3.67035367699,1.0547099966
Z16001001401,191,Gastroenterology,3.59965043363,1.53615881654
Z16001001401,689,Lung Cancer Screening,3.30100129039,1.39591070339
Z16001001401,903,Mammography,3.5164332631,1.50139154797
Z16001001402,191,Gastroenterology,4.85483127803,2.06547342907
Z16001001402,689,Lung Cancer Screening,4.55618213478,1.92522531592
Z16001001402,903,Mammography,4.77161410749,2.0307061605
Z16001001500,185,Gastroenterology,6.9163251721,2.48202898877
Z16001001500,738,Lung Cancer Screening,6.58845412058,2.66124225014
Z16001001500,874,Mammography,7.58405171575,2.59606170676
Z16001001600,185,Gastroenterology,9.54412290478999,3.46325985823
Z16001001600,688,Lung Cancer Screening,10.2118494484,3.57729257622
Z16001001600,874,Mammography,10.2118494484,3.57729257622
Z16001001701,191,Gastroenterology,8.46709217479,3.37525571608
Z16001001701,738,Lung Cancer Screening,7.56450839232,2.79322410264
Z16001001701,903,Mammography,8.38387500424999,3.34048844751
Z16001001702,185,Gastroenterology,9.19582377657,3.38524285928
Z16001001702,738,Lung Cancer Screening,9.39628196346,3.55095063753
Z16001001702,874,Mammography,9.86355032022,3.49927557726
Z16001001800,191,Gastroenterology,8.11445044211,3.07996727163
Z16001001800,689,Lung Cancer Screening,7.81580129886,2.93971915848
Z16001001800,903,Mammography,8.03123327157,3.04520000306
Z16001001900,191,Gastroenterology,6.55077917066,2.61704707563
Z16001001900,689,Lung Cancer Screening,6.25213002742,2.47679896248
Z16001001900,903,Mammography,6.46756200013,2.58227980706
Z16001002000,191,Gastroenterology,2.33578508718,0.593088844628
Z16001002000,689,Lung Cancer Screening,3.43320912931,1.03309921824
Z16001002000,903,Mammography,2.41986456973,0.627856113199
Z16001002100,505,Gastroenterology,11.6561470621,5.71856714927
Z16001002100,689,Lung Cancer Screening,12.2823275593,5.1490120991
Z16001002100,903,Mammography,12.4249335539,4.79990095715
Z16001002223,463,Gastroenterology,6.77087472655,2.56370513813
Z16001002223,717,Lung Cancer Screening,7.35533539739,2.72703285057
Z16001002223,867,Mammography,6.98351430865,2.70748137321
Z16001002225,505,Gastroenterology,4.77990797558,2.54890721517
Z16001002225,717,Lung Cancer Screening,9.921465185,5.0281232156
Z16001002225,867,Mammography,9.54964409626,5.00857173825
Z16001002226,505,Gastroenterology,8.6765423064,3.81220357912
Z16001002226,717,Lung Cancer Screening,15.4179733572999,7.16503386622
Z16001002226,867,Mammography,15.0461522686,7.14548238887
Z16001002227,505,Gastroenterology,6.31097651464,3.51793945606
Z16001002227,717,Lung Cancer Screening,8.22206868223,3.88061739996
Z16001002227,867,Mammography,7.85024759349,3.8610659226
Z16001002228,505,Gastroenterology,11.1625828272,5.28714124436
Z16001002228,689,Lung Cancer Screening,12.0334342212,5.15726017459
Z16001002228,903,Mammography,12.1760402158,4.80814903264
Z16001002229,505,Gastroenterology,9.29921541699999,5.15871016447
Z16001002229,717,Lung Cancer Screening,11.9893932483,5.90959452251
Z16001002229,867,Mammography,11.6175721596,5.89004304516
Z16001002230,463,Gastroenterology,10.3512808734,4.12946717847
Z16001002230,717,Lung Cancer Screening,10.9203090871,4.44596142444
Z16001002230,867,Mammography,10.3925787784,4.27926355558
Z16001002231,463,Gastroenterology,7.28828435206,3.74859051132
Z16001002231,717,Lung Cancer Screening,7.85731256577,4.06508475729
Z16001002231,867,Mammography,7.32958225706,3.89838688843
Z16001002313,191,Gastroenterology,5.85111800322,2.28652461845
Z16001002313,717,Lung Cancer Screening,6.16219281206,2.98951892903
Z16001002313,867,Mammography,5.63446250335,2.82282106017
Z16001002314,459,Gastroenterology,4.19148565009,1.77274485663
Z16001002314,717,Lung Cancer Screening,4.88329445519,2.17785849247
Z16001002314,867,Mammography,4.35556414648,2.01116062361
Z16001002315,459,Gastroenterology,7.11128136486,2.63275382071
Z16001002315,717,Lung Cancer Screening,8.05727477507,3.13313585781
Z16001002315,867,Mammography,7.52954446636,2.96643798895
Z16001002316,191,Gastroenterology,7.31141554026,3.03442507274
Z16001002316,689,Lung Cancer Screening,7.72144515112,3.1926335425
Z16001002316,903,Mammography,7.39549502281,3.06919234131
Z16001002317,459,Gastroenterology,8.15147826163999,3.34439345357
Z16001002317,717,Lung Cancer Screening,8.99676411109999,3.8370881317
Z16001002317,867,Mammography,8.46903380238999,3.67039026284
Z16001002318,191,Gastroenterology,5.67624061281,2.30808045233
Z16001002318,689,Lung Cancer Screening,6.08627022367,2.46628892209
Z16001002318,903,Mammography,5.76032009536,2.3428477209
Z16001002319,191,Gastroenterology,4.19739626219,1.47342807919
Z16001002319,689,Lung Cancer Screening,5.29482030432,1.9134384528
Z16001002319,903,Mammography,4.28147574474,1.50819534776
Z16001002412,191,Gastroenterology,12.0487206139,5.19169778993
Z16001002412,743,Lung Cancer Screening,8.94417478277,4.79415969904
Z16001002412,779,Mammography,8.94417478277,4.79415969904
Z16001002414,459,Gastroenterology,9.66992990826999,4.40378861261
Z16001002414,689,Lung Cancer Screening,9.96003381342,4.13708350612
Z16001002414,903,Mammography,9.81329502665,4.06901901047
Z16001002415,191,Gastroenterology,11.1666778729999,4.41365746229
Z16001002415,743,Lung Cancer Screening,10.9586144774999,5.6936348756
Z16001002415,779,Mammography,10.9586144774999,5.6936348756
Z16001002416,459,Gastroenterology,8.39851819654,3.68348022192
Z16001002416,717,Lung Cancer Screening,9.34803083539,4.19458654785
Z16001002416,867,Mammography,8.82030052668,4.02788867899
Z16001002417,459,Gastroenterology,11.4647812592,4.91002472351
Z16001002417,743,Lung Cancer Screening,10.7769753115999,5.11313222057
Z16001002417,779,Mammography,10.7769753115999,5.11313222057
Z16001002418,191,Gastroenterology,8.13947607113,3.2325856685
Z16001002418,689,Lung Cancer Screening,8.31339145634,3.3249389572
Z16001002418,903,Mammography,8.22355555368,3.26735293707
Z16001002419,191,Gastroenterology,11.7023984312,4.83782684005
Z16001002419,743,Lung Cancer Screening,9.58535124107,4.93647148314
Z16001002419,779,Mammography,9.58535124107,4.93647148314
Z16001010101,185,Gastroenterology,13.3248744813,6.4129915335
Z16001010101,688,Lung Cancer Screening,13.6929906849,6.46358352773
Z16001010101,874,Mammography,13.6929906849,6.46358352773
Z16001010102,476,Gastroenterology,20.0322529445,10.3413447842
Z16001010102,722,Lung Cancer Screening,8.55170803054,5.77557061747
Z16001010102,872,Mammography,8.55170803054,5.77557061747
Z16001010224,459,Gastroenterology,16.8786557074,8.34322721168
Z16001010224,722,Lung Cancer Screening,5.29756253726,2.74987094316
Z16001010224,872,Mammography,5.29756253726,2.74987094316
Z16001010226,474,Gastroenterology,20.7478056932,11.6468224026
Z16001010226,687,Lung Cancer Screening,15.4350048293,9.03020319516
Z16001010226,868,Mammography,15.4350048293,9.03020319516
Z16001010227,474,Gastroenterology,17.9364555326,10.5124533804
Z16001010227,687,Lung Cancer Screening,11.801919667,7.18577867611
Z16001010227,868,Mammography,11.801919667,7.18577867611
Z16001010228,474,Gastroenterology,17.0336125068999,9.60468855141
Z16001010228,687,Lung Cancer Screening,11.0835728967,7.21025883024
Z16001010228,868,Mammography,11.0835728967,7.21025883024
Z16001010229,474,Gastroenterology,16.1475211964,9.21281102244999
Z16001010229,687,Lung Cancer Screening,7.12248194492,4.43070523365
Z16001010229,868,Mammography,7.12248194492,4.43070523365
Z16001010230,474,Gastroenterology,16.9563604541,11.3669163797999
Z16001010230,687,Lung Cancer Screening,10.8218245886,8.04024167552
Z16001010230,868,Mammography,10.8218245886,8.04024167552
Z16001010231,459,Gastroenterology,15.3789711739,8.73884200895
Z16001010231,687,Lung Cancer Screening,5.82019530795,3.24952555861
Z16001010231,868,Mammography,5.82019530795,3.24952555861
Z16001010232,459,Gastroenterology,14.3690403827,8.0229919115
Z16001010232,687,Lung Cancer Screening,4.81026451678,2.53367546116
Z16001010232,868,Mammography,4.81026451678,2.53367546116
Z16001010233,459,Gastroenterology,11.7788032707999,5.94735700296
Z16001010233,743,Lung Cancer Screening,3.9916496662,1.58855823954
Z16001010233,779,Mammography,3.9916496662,1.58855823954
Z16001010234,459,Gastroenterology,11.1392250282,6.39208093012
Z16001010234,722,Lung Cancer Screening,1.38378137842,0.944583235278
Z16001010234,872,Mammography,1.38378137842,0.944583235278
Z16001010235,459,Gastroenterology,14.6421579775,7.83471366651
Z16001010235,722,Lung Cancer Screening,3.58935555177,1.81924841106
Z16001010235,872,Mammography,3.58935555177,1.81924841106
Z16001010236,191,Gastroenterology,15.2314572973,6.49206669921
Z16001010236,722,Lung Cancer Screening,3.56668735228,1.52907409492
Z16001010236,872,Mammography,3.56668735228,1.52907409492
Z16001010237,191,Gastroenterology,14.3902896402,6.27582224197
Z16001010237,722,Lung Cancer Screening,3.43435859131,1.82371624924
Z16001010237,872,Mammography,3.43435859131,1.82371624924
Z16001010336,474,Gastroenterology,4.15493916733,2.2689777363
Z16001010336,713,Lung Cancer Screening,8.78931174191,5.30356620107
Z16001010336,905,Mammography,8.74687878826,5.24180906164
Z16001010337,463,Gastroenterology,6.33929336898,2.76131945149
Z16001010337,717,Lung Cancer Screening,8.78808935588,4.28455113333
Z16001010337,947,Mammography,9.28656574062,3.91054819096
Z16001010338,463,Gastroenterology,4.16091483819,1.54629144459
Z16001010338,725,Lung Cancer Screening,7.10818720983,2.69552018406
Z16001010338,947,Mammography,7.10818720983,2.69552018406
Z16001010339,463,Gastroenterology,6.47240413515,2.39488628665
Z16001010339,725,Lung Cancer Screening,9.41967650678999,3.54411502612
Z16001010339,947,Mammography,9.41967650678999,3.54411502612
Z16001010340,463,Gastroenterology,4.38981065214,1.53260542233
Z16001010340,717,Lung Cancer Screening,6.02141617531,2.25601988034
Z16001010340,947,Mammography,6.39784215927,2.34186412678
Z16001010341,463,Gastroenterology,6.43283084357,2.68067877691
Z16001010341,717,Lung Cancer Screening,7.22906392703,3.15211686343
Z16001010341,947,Mammography,7.60548991098,3.23796110987
Z16001010342,505,Gastroenterology,5.75055033156,3.27314980965
Z16001010342,717,Lung Cancer Screening,7.75857258775,3.6432560302
Z16001010342,947,Mammography,8.1349985717,3.72910027664
Z16001010343,463,Gastroenterology,4.61989752822,1.84025738697
Z16001010343,717,Lung Cancer Screening,5.20435819906,2.0035850994
Z16001010343,947,Mammography,5.58078418301,2.08942934584
Z16001010344,474,Gastroenterology,4.03598494944,1.77618265234
Z16001010344,717,Lung Cancer Screening,10.5041641247,4.5519359734
Z16001010344,867,Mammography,10.4761756008,4.59136314838
Z16001010345,474,Gastroenterology,5.66935012936,2.77638426188
Z16001010345,713,Lung Cancer Screening,9.81911420044,4.93448669834
Z16001010345,905,Mammography,9.77668124679,4.87272955891
Z16001010346,474,Gastroenterology,1.4128473412,0.731257280109
Z16001010346,713,Lung Cancer Screening,8.74808299024999,5.03788980074
Z16001010346,905,Mammography,8.70565003661,4.97613266132
Z16001010347,474,Gastroenterology,6.02097238388,2.82170452971
Z16001010347,717,Lung Cancer Screening,8.01377208353999,3.36587316932
Z16001010347,867,Mammography,7.98578355968,3.4053003443
Z16001010348,474,Gastroenterology,6.47656133949,2.71008687907
Z16001010348,717,Lung Cancer Screening,10.5139220554,4.27081145422
Z16001010348,867,Mammography,10.4859335315,4.31023862921
Z16001010349,474,Gastroenterology,8.12994427319,4.20873970074
Z16001010349,713,Lung Cancer Screening,10.9697212078999,6.37068557164
Z16001010349,905,Mammography,10.9272882543,6.30892843222
Z16001010350,474,Gastroenterology,5.40186465821,2.54626611033
Z16001010350,713,Lung Cancer Screening,10.3898890320999,5.742777481
Z16001010350,905,Mammography,10.3474560784,5.68102034157
Z16001010351,474,Gastroenterology,7.6095105225,4.20574321562
Z16001010351,687,Lung Cancer Screening,11.4516951847,7.72542668786
Z16001010351,868,Mammography,11.4516951847,7.72542668786
Z16001010352,474,Gastroenterology,5.8042616634,2.72457725476
Z16001010352,717,Lung Cancer Screening,12.2370715846,5.31905651373
Z16001010352,947,Mammography,12.3851339938,5.32720540834
Z16001010353,474,Gastroenterology,7.31027965704,3.66003097158
Z16001010353,687,Lung Cancer Screening,12.1615067669,7.62327416105
Z16001010353,868,Mammography,12.1615067669,7.62327416105
Z16001010354,474,Gastroenterology,10.0447480753999,4.7636580171
Z16001010354,687,Lung Cancer Screening,9.96754107561,6.313821643
Z16001010354,868,Mammography,9.96754107561,6.313821643
Z16001010355,474,Gastroenterology,10.9439689443,5.7467928724
Z16001010355,687,Lung Cancer Screening,11.1048622858999,7.26438878652
Z16001010355,868,Mammography,11.1048622858999,7.26438878652
Z16001010356,459,Gastroenterology,9.63863828204,4.67244273993
Z16001010356,743,Lung Cancer Screening,8.12665170422,4.03576099994
Z16001010356,779,Mammography,8.12665170422,4.03576099994
Z16001010357,459,Gastroenterology,11.7426688522,5.76490384255
Z16001010357,743,Lung Cancer Screening,8.31475123709,4.10726815429
Z16001010357,779,Mammography,8.31475123709,4.10726815429
Z16001010358,459,Gastroenterology,11.3710886358,5.39153024608
Z16001010358,743,Lung Cancer Screening,9.16157621456999,5.05126514245
Z16001010358,779,Mammography,9.16157621456999,5.05126514245
Z16001010359,459,Gastroenterology,7.6200422367,2.57315101284
Z16001010359,743,Lung Cancer Screening,9.11343028061,4.08925528407
Z16001010359,867,Mammography,8.882907442,3.89582394347
Z16001010360,459,Gastroenterology,9.87420495055,3.98915180539
Z16001010360,743,Lung Cancer Screening,7.4364728776,2.90982645261
Z16001010360,779,Mammography,7.4364728776,2.90982645261
Z16001010361,459,Gastroenterology,8.71035205626,3.5708821017
Z16001010361,743,Lung Cancer Screening,7.18978299107,2.95165573639
Z16001010361,779,Mammography,7.18978299107,2.95165573639
Z16001010362,459,Gastroenterology,9.70677956679,3.90609247657
Z16001010362,743,Lung Cancer Screening,10.1264507931,5.04935947388
Z16001010362,779,Mammography,10.1264507931,5.04935947388
Z16001010363,459,Gastroenterology,9.47600167795999,4.48485091336
Z16001010363,743,Lung Cancer Screening,10.8693555632999,5.79459319986
Z16001010363,779,Mammography,10.8693555632999,5.79459319986
Z16001010364,459,Gastroenterology,7.9348611084,3.35795750816
Z16001010364,717,Lung Cancer Screening,10.0959732751,4.23936184277
Z16001010364,867,Mammography,10.0679847512999,4.27878901775
Z16001010365,459,Gastroenterology,6.68614241856,2.48631772707
Z16001010365,717,Lung Cancer Screening,8.77501961677,3.22152033457
Z16001010365,867,Mammography,8.74703109290999,3.26094750955
Z16001010366,459,Gastroenterology,4.83762142623,1.54541789191
Z16001010366,717,Lung Cancer Screening,7.11763928342,2.38445837472
Z16001010366,867,Mammography,7.08965075957,2.4238855497
Z16001010367,459,Gastroenterology,6.99466115448,2.58893049286
Z16001010367,717,Lung Cancer Screening,9.34031684564999,3.47330051433
Z16001010367,867,Mammography,9.31232832179,3.51272768931
Z16001010368,459,Gastroenterology,4.85085516728,1.70275504437
Z16001010368,717,Lung Cancer Screening,7.19651085844,2.58712506584
Z16001010368,867,Mammography,7.16852233459,2.62655224082
Z16001010369,459,Gastroenterology,2.60018978989,1.22949745143
Z16001010369,717,Lung Cancer Screening,2.54134931339,0.941825002449
Z16001010369,867,Mammography,2.51336078954,0.981252177429
Z16001010370,459,Gastroenterology,2.82587663026,0.802326485973
Z16001010370,717,Lung Cancer Screening,4.91475382847,1.53752909347
Z16001010370,867,Mammography,4.73624339842,1.8897298787
Z16001010371,459,Gastroenterology,4.52119755901,1.73265627904
Z16001010371,717,Lung Cancer Screening,6.61007475721,2.46785888654
Z16001010371,867,Mammography,6.58208623336,2.50728606152
Z16001010403,505,Gastroenterology,13.0282830199,9.30749297046
Z16001010403,697,Lung Cancer Screening,17.4824373981999,12.1172932500999
Z16001010403,905,Mammography,18.9229444083999,12.2599507951
Z16001010404,505,Gastroenterology,9.51787812385,6.29259632929
Z16001010404,717,Lung Cancer Screening,16.8053453952,10.8616542563
Z16001010404,947,Mammography,17.3038217799,10.487651314
Z16001010405,505,Gastroenterology,8.94658819486999,5.52846714313
Z16001010405,717,Lung Cancer Screening,15.7455031539,10.0043603893
Z16001010405,947,Mammography,16.2439795386,9.63035744689
Z16001010406,505,Gastroenterology,7.00274101253,5.02747761772
Z16001010406,717,Lung Cancer Screening,14.2902082839,9.59653554476
Z16001010406,947,Mammography,14.7886846686,9.22253260239999
Z16001010407,505,Gastroenterology,7.71748028971,5.58532364471
Z16001010407,717,Lung Cancer Screening,14.4794953403,10.0574839881
Z16001010407,947,Mammography,14.9779717251,9.68348104577
Z16001010408,505,Gastroenterology,4.80812552227,3.68127956055
Z16001010408,717,Lung Cancer Screening,13.4994943783,8.27066223273999
Z16001010408,947,Mammography,13.8759203622,8.35650647918
Z16001010409,505,Gastroenterology,3.119434376,1.54526182553
Z16001010409,717,Lung Cancer Screening,12.5122418207,6.35285469404
Z16001010409,867,Mammography,12.1643988892999,6.31051954645
Z16001010410,505,Gastroenterology,7.62521114915,3.26963083209
Z16001010410,717,Lung Cancer Screening,14.7144653591,7.30542270762
Z16001010410,867,Mammography,14.3426442703999,7.28587123026
Z16001010411,505,Gastroenterology,7.76625228981,4.16846029185
Z16001010411,689,Lung Cancer Screening,14.4617886591,6.72532246393
Z16001010411,867,Mammography,14.135862252,7.50173910159
Z16001010501,505,Gastroenterology,11.8393495074,6.80678307349
Z16001010501,717,Lung Cancer Screening,21.8409998869999,12.3825682616999
Z16001010501,867,Mammography,21.6555468414,12.3682911262
Z16001010503,185,Gastroenterology,13.2581983817,7.22332491141
Z16001010503,688,Lung Cancer Screening,13.9259249253,7.3373576294
Z16001010503,874,Mammography,13.9259249253,7.3373576294
Z16001010505,185,Gastroenterology,11.5330148283,5.09412677704
Z16001010505,688,Lung Cancer Screening,12.200741372,5.20815949503
Z16001010505,874,Mammography,12.200741372,5.20815949503
Z16001010506,185,Gastroenterology,14.9854137244,6.88703569682
Z16001010506,688,Lung Cancer Screening,15.653140268,7.0010684148
Z16001010506,874,Mammography,15.653140268,7.0010684148
Z16003950100,459,Gastroenterology,143.282619649999,120.031208864
Z16003950100,704,Lung Cancer Screening,18.7143748505999,13.4843913614
Z16003950100,869,Mammography,18.7143748505999,13.4843913614
Z16003950200,537,Gastroenterology,116.364891427,103.893194992
Z16003950200,704,Lung Cancer Screening,49.8672734379,37.7380174537999
Z16003950200,869,Mammography,49.8672734379,37.7380174537999
Z16005000200,455,Gastroenterology,14.0214553918,10.0051212810999
Z16005000200,705,Lung Cancer Screening,142.291536387999,131.216893913999
Z16005000200,959,Mammography,14.0214553918,10.0051212810999
Z16005000301,455,Gastroenterology,10.7230870104,6.01377860748
Z16005000301,705,Lung Cancer Screening,128.898946268,120.866841292
Z16005000301,952,Mammography,7.21473936084,2.93351565634
Z16005000302,455,Gastroenterology,12.5822068536,6.44490002305
Z16005000302,705,Lung Cancer Screening,127.134337109,120.934849431999
Z16005000302,952,Mammography,4.94559061361,2.34635452343
Z16005000400,455,Gastroenterology,11.7596113461,6.88964461757
Z16005000400,705,Lung Cancer Screening,125.770923815,119.859135116
Z16005000400,952,Mammography,8.41465738652999,3.84259206241
Z16005000500,455,Gastroenterology,12.8594123811,8.34077691511
Z16005000500,705,Lung Cancer Screening,130.238716503,122.591420451
Z16005000500,952,Mammography,9.93007189721,5.27753252471
Z16005000600,455,Gastroenterology,5.26071907879,2.58952662729
Z16005000600,705,Lung Cancer Screening,136.244212578,124.829363310999
Z16005000600,959,Mammography,5.26071907879,2.58952662729
Z16005000700,455,Gastroenterology,1.91941678045,0.723792747838
Z16005000700,705,Lung Cancer Screening,131.737208078999,122.546383297
Z16005000700,959,Mammography,1.91941678045,0.723792747838
Z16005000800,455,Gastroenterology,5.56793688018,1.75316990103
Z16005000800,705,Lung Cancer Screening,132.461577435999,122.922631784
Z16005000800,959,Mammography,5.56793688018,1.75316990103
Z16005000900,455,Gastroenterology,5.19200091535,1.91220005139
Z16005000900,705,Lung Cancer Screening,129.069153064,121.504776444
Z16005000900,970,Mammography,4.92369105097,2.03113621831
Z16005001000,455,Gastroenterology,5.72786011822,2.08366033918
Z16005001000,705,Lung Cancer Screening,130.415577409,121.590066204999
Z16005001000,970,Mammography,5.15110157419,1.8227905439
Z16005001102,455,Gastroenterology,10.0701944581,4.3441753697
Z16005001102,705,Lung Cancer Screening,132.821615565,122.007972328999
Z16005001102,952,Mammography,7.06659967793,2.53241197347
Z16005001103,455,Gastroenterology,8.83653841063999,4.4456478817
Z16005001103,705,Lung Cancer Screening,133.431840233,122.969936603999
Z16005001103,952,Mammography,1.57508718111,0.596189880057
Z16005001104,455,Gastroenterology,8.7000373738,4.30821180579
Z16005001104,705,Lung Cancer Screening,133.295339195999,122.832500527999
Z16005001104,952,Mammography,4.46211228276,1.73641669331
Z16005001200,455,Gastroenterology,7.48655784024,3.85061884739
Z16005001200,705,Lung Cancer Screening,129.49147106,121.248749164
Z16005001200,952,Mammography,5.34714911026,2.31954204665
Z16005001300,455,Gastroenterology,6.98557285799,2.55609756142
Z16005001300,705,Lung Cancer Screening,129.019131797,121.2693916
Z16005001300,952,Mammography,5.81213806898,2.45769981999
Z16005001400,455,Gastroenterology,9.77489233607,3.5120662466
Z16005001400,705,Lung Cancer Screening,126.802158528999,120.203761223
Z16005001400,952,Mammography,7.22913571711,2.77506715117
Z16005001500,455,Gastroenterology,13.2169759908,5.26629283152
Z16005001500,705,Lung Cancer Screening,124.919827595,119.18873628
Z16005001500,952,Mammography,9.63330845378,4.48703650124
Z16005001601,455,Gastroenterology,8.52102763163,2.92616046466
Z16005001601,705,Lung Cancer Screening,127.760321891999,121.165969555
Z16005001601,959,Mammography,8.52102763163,2.92616046466
Z16005001602,455,Gastroenterology,10.1841855550999,3.53992725305
Z16005001602,705,Lung Cancer Screening,129.460478032999,121.779642362999
