FIPS,County,State,measure,value
32019,Lyon County,Nevada,Gini Coefficient,0.4121
32021,Mineral County,Nevada,Gini Coefficient,0.4095
32023,Nye County,Nevada,Gini Coefficient,0.4427
32027,Pershing County,Nevada,Gini Coefficient,0.3923
32029,Storey County,Nevada,Gini Coefficient,0.4186
32031,Washoe County,Nevada,Gini Coefficient,0.4661
32033,White Pine County,Nevada,Gini Coefficient,0.3571
32510,Carson City,Nevada,Gini Coefficient,0.4464
49001,Beaver County,Utah,Gini Coefficient,0.3437
49003,Box Elder County,Utah,Gini Coefficient,0.3973
49005,Cache County,Utah,Gini Coefficient,0.4316
49007,Carbon County,Utah,Gini Coefficient,0.4393
49009,Daggett County,Utah,Gini Coefficient,0.4086
49011,Davis County,Utah,Gini Coefficient,0.3909
49013,Duchesne County,Utah,Gini Coefficient,0.4246
49015,Emery County,Utah,Gini Coefficient,0.3824
49017,Garfield County,Utah,Gini Coefficient,0.4577
49019,Grand County,Utah,Gini Coefficient,0.4801
49021,Iron County,Utah,Gini Coefficient,0.429
49023,Juab County,Utah,Gini Coefficient,0.3742
49025,Kane County,Utah,Gini Coefficient,0.4395
49027,Millard County,Utah,Gini Coefficient,0.36
49029,Morgan County,Utah,Gini Coefficient,0.3649
49031,Piute County,Utah,Gini Coefficient,0.4586
49033,Rich County,Utah,Gini Coefficient,0.3736
49035,Salt Lake County,Utah,Gini Coefficient,0.4297
49037,San Juan County,Utah,Gini Coefficient,0.4614
49039,Sanpete County,Utah,Gini Coefficient,0.4095
49041,Sevier County,Utah,Gini Coefficient,0.3874
49043,Summit County,Utah,Gini Coefficient,0.5026
49045,Tooele County,Utah,Gini Coefficient,0.3883
49047,Uintah County,Utah,Gini Coefficient,0.4507
49049,Utah County,Utah,Gini Coefficient,0.4143
49051,Wasatch County,Utah,Gini Coefficient,0.4683
49053,Washington County,Utah,Gini Coefficient,0.4513
49055,Wayne County,Utah,Gini Coefficient,0.3855
49057,Weber County,Utah,Gini Coefficient,0.3985
56001,Albany County,Wyoming,Gini Coefficient,0.4861
56003,Big Horn County,Wyoming,Gini Coefficient,0.4191
56005,Campbell County,Wyoming,Gini Coefficient,0.3918
56007,Carbon County,Wyoming,Gini Coefficient,0.4181
56009,Converse County,Wyoming,Gini Coefficient,0.4106
56011,Crook County,Wyoming,Gini Coefficient,0.3738
56013,Fremont County,Wyoming,Gini Coefficient,0.4204
56015,Goshen County,Wyoming,Gini Coefficient,0.4571
56017,Hot Springs County,Wyoming,Gini Coefficient,0.3999
56019,Johnson County,Wyoming,Gini Coefficient,0.4534
56021,Laramie County,Wyoming,Gini Coefficient,0.4364
56023,Lincoln County,Wyoming,Gini Coefficient,0.3843
56025,Natrona County,Wyoming,Gini Coefficient,0.4456
56027,Niobrara County,Wyoming,Gini Coefficient,0.49
56029,Park County,Wyoming,Gini Coefficient,0.4511
56031,Platte County,Wyoming,Gini Coefficient,0.421
56033,Sheridan County,Wyoming,Gini Coefficient,0.4425
56035,Sublette County,Wyoming,Gini Coefficient,0.5435
56037,Sweetwater County,Wyoming,Gini Coefficient,0.4411
56039,Teton County,Wyoming,Gini Coefficient,0.5222
56041,Uinta County,Wyoming,Gini Coefficient,0.3647
56043,Washakie County,Wyoming,Gini Coefficient,0.4231
56045,Weston County,Wyoming,Gini Coefficient,0.4291
16001,Ada County,Idaho,Economic Segregation,0.11654295882053889
16003,Adams County,Idaho,Economic Segregation,-0.0702054794520548
16005,Bannock County,Idaho,Economic Segregation,-0.09253149370125975
16007,Bear Lake County,Idaho,Economic Segregation,-0.0632582322357019
16009,Benewah County,Idaho,Economic Segregation,-0.11814982403217697
16011,Bingham County,Idaho,Economic Segregation,0.007433318758198513
16013,Blaine County,Idaho,Economic Segregation,0.0877621665648544
16015,Boise County,Idaho,Economic Segregation,0.007661748013620885
16017,Bonner County,Idaho,Economic Segregation,-0.07556507985101281
16019,Bonneville County,Idaho,Economic Segregation,0.014846235418875928
16021,Boundary County,Idaho,Economic Segregation,-0.1609100310237849
16023,Butte County,Idaho,Economic Segregation,-0.23697148475909538
16025,Camas County,Idaho,Economic Segregation,-0.05309734513274336
16027,Canyon County,Idaho,Economic Segregation,-0.027358080710561884
16029,Caribou County,Idaho,Economic Segregation,-0.09588477366255144
16031,Cassia County,Idaho,Economic Segregation,-0.07259043457149794
16033,Clark County,Idaho,Economic Segregation,-0.21428571428571427
16035,Clearwater County,Idaho,Economic Segregation,-0.16119067677618645
16037,Custer County,Idaho,Economic Segregation,-0.17796171753750648
16039,Elmore County,Idaho,Economic Segregation,-0.10610250737463127
16041,Franklin County,Idaho,Economic Segregation,-0.004106776180698152
16043,Fremont County,Idaho,Economic Segregation,-0.04105636928539725
16045,Gem County,Idaho,Economic Segregation,-0.041857953011072105
16047,Gooding County,Idaho,Economic Segregation,-0.12971698113207547
16049,Idaho County,Idaho,Economic Segregation,-0.1492310035023603
16051,Jefferson County,Idaho,Economic Segregation,0.009596928982725527
16053,Jerome County,Idaho,Economic Segregation,-0.05257379848743596
16055,Kootenai County,Idaho,Economic Segregation,0.015570733966195878
16057,Latah County,Idaho,Economic Segregation,-0.0918545273383983
16059,Lemhi County,Idaho,Economic Segregation,-0.24417910447761193
16061,Lewis County,Idaho,Economic Segregation,-0.23868046571798188
16063,Lincoln County,Idaho,Economic Segregation,-0.09749455337690632
16065,Madison County,Idaho,Economic Segregation,-0.13241508843324465
16067,Minidoka County,Idaho,Economic Segregation,-0.0816483235218838
16069,Nez Perce County,Idaho,Economic Segregation,-0.06718840579710145
16071,Oneida County,Idaho,Economic Segregation,-0.055900621118012424
16073,Owyhee County,Idaho,Economic Segregation,-0.1523069679849341
16075,Payette County,Idaho,Economic Segregation,-0.047674295960341735
16077,Power County,Idaho,Economic Segregation,-0.10118168389955687
16079,Shoshone County,Idaho,Economic Segregation,-0.2213417855256207
16081,Teton County,Idaho,Economic Segregation,0.13732779357095998
16083,Twin Falls County,Idaho,Economic Segregation,-0.07947039396083982
16085,Valley County,Idaho,Economic Segregation,-0.020645844362096346
16087,Washington County,Idaho,Economic Segregation,-0.18855465884079237
30001,Beaverhead County,Montana,Economic Segregation,-0.1475370055811696
30003,Big Horn County,Montana,Economic Segregation,-0.20265510701706854
30005,Blaine County,Montana,Economic Segregation,-0.20069656073138878
30007,Broadwater County,Montana,Economic Segregation,-0.02873961218836565
30009,Carbon County,Montana,Economic Segregation,-0.051102629346904155
30011,Carter County,Montana,Economic Segregation,-0.24707846410684475
30013,Cascade County,Montana,Economic Segregation,-0.07751582686413246
30015,Chouteau County,Montana,Economic Segregation,-0.11754068716094032
30017,Custer County,Montana,Economic Segregation,-0.09397303727200634
30019,Daniels County,Montana,Economic Segregation,-0.11731843575418995
30021,Dawson County,Montana,Economic Segregation,-0.0522911051212938
30023,Deer Lodge County,Montana,Economic Segregation,-0.1925438596491228
30025,Fallon County,Montana,Economic Segregation,-0.06986899563318777
30027,Fergus County,Montana,Economic Segregation,-0.14057692307692307
30029,Flathead County,Montana,Economic Segregation,-0.01944087403598972
30031,Gallatin County,Montana,Economic Segregation,0.10393555995282924
30033,Garfield County,Montana,Economic Segregation,-0.11302211302211303
30035,Glacier County,Montana,Economic Segregation,-0.26832774317201724
30037,Golden Valley County,Montana,Economic Segregation,-0.15469613259668508
30039,Granite County,Montana,Economic Segregation,-0.15636363636363637
30041,Hill County,Montana,Economic Segregation,-0.1390941214262769
30043,Jefferson County,Montana,Economic Segregation,0.08997955010224949
30045,Judith Basin County,Montana,Economic Segregation,-0.08599779492833518
30047,Lake County,Montana,Economic Segregation,-0.12698151950718686
30049,Lewis And Clark County,Montana,Economic Segregation,0.02394389169792856
30051,Liberty County,Montana,Economic Segregation,-0.20583941605839415
30053,Lincoln County,Montana,Economic Segregation,-0.2473470309324904
30055,McCone County,Montana,Economic Segregation,0.011002444987775062
30057,Madison County,Montana,Economic Segregation,-0.04563867134755604
30059,Meagher County,Montana,Economic Segregation,-0.1616499442586399
30061,Mineral County,Montana,Economic Segregation,-0.07129455909943715
30063,Missoula County,Montana,Economic Segregation,-0.02364354595097014
30065,Musselshell County,Montana,Economic Segregation,-0.1318629751290474
30067,Park County,Montana,Economic Segregation,-0.06237132130313673
30069,Petroleum County,Montana,Economic Segregation,-0.105
30071,Phillips County,Montana,Economic Segregation,-0.14697569248162803
30073,Pondera County,Montana,Economic Segregation,-0.1549107142857143
30075,Powder River County,Montana,Economic Segregation,-0.025245441795231416
30077,Powell County,Montana,Economic Segregation,-0.12947189097103917
30079,Prairie County,Montana,Economic Segregation,-0.2865384615384615
30081,Ravalli County,Montana,Economic Segregation,-0.024122690239096863
30083,Richland County,Montana,Economic Segregation,-0.028444444444444446
30085,Roosevelt County,Montana,Economic Segregation,-0.22322623828647925
30087,Rosebud County,Montana,Economic Segregation,-0.16585206907787553
30089,Sanders County,Montana,Economic Segregation,-0.20722538052448194
30091,Sheridan County,Montana,Economic Segregation,-0.058503401360544216
30093,Silver Bow County,Montana,Economic Segregation,-0.18505245324819183
30095,Stillwater County,Montana,Economic Segregation,0.07831481002843112
30097,Sweet Grass County,Montana,Economic Segregation,-0.052104208416833664
30099,Teton County,Montana,Economic Segregation,-0.11011419249592169
30101,Toole County,Montana,Economic Segregation,-0.09928688974218322
30103,Treasure County,Montana,Economic Segregation,-0.05759162303664921
30105,Valley County,Montana,Economic Segregation,-0.08113590263691683
30107,Wheatland County,Montana,Economic Segregation,-0.2300578034682081
30109,Wibaux County,Montana,Economic Segregation,-0.019230769230769232
30111,Yellowstone County,Montana,Economic Segregation,0.01061034761519806
32001,Churchill County,Nevada,Economic Segregation,-0.03875411184210526
32003,Clark County,Nevada,Economic Segregation,-0.0033951790110198755
32005,Douglas County,Nevada,Economic Segregation,0.08769434963974213
32007,Elko County,Nevada,Economic Segregation,0.022715645144786658
32009,Esmeralda County,Nevada,Economic Segregation,-0.39553752535496955
32011,Eureka County,Nevada,Economic Segregation,-0.06031746031746032
32013,Humboldt County,Nevada,Economic Segregation,-0.021009003858796626
32015,Lander County,Nevada,Economic Segregation,0.023519163763066203
32017,Lincoln County,Nevada,Economic Segregation,-0.017220172201722016
32019,Lyon County,Nevada,Economic Segregation,-0.00888016052597874
32021,Mineral County,Nevada,Economic Segregation,-0.2228637413394919
32023,Nye County,Nevada,Economic Segregation,-0.12395752631818803
32027,Pershing County,Nevada,Economic Segregation,-0.04872766648619383
32029,Storey County,Nevada,Economic Segregation,0.13020277481323372
32031,Washoe County,Nevada,Economic Segregation,0.07226465704432239
32033,White Pine County,Nevada,Economic Segregation,-0.12386263574992662
32510,Carson City,Nevada,Economic Segregation,-0.04367495349230509
49001,Beaver County,Utah,Economic Segregation,0.020536462699077954
49003,Box Elder County,Utah,Economic Segregation,0.006788511749347258
49005,Cache County,Utah,Economic Segregation,0.02263555823553968
49007,Carbon County,Utah,Economic Segregation,-0.18172753334164277
49009,Daggett County,Utah,Economic Segregation,-0.08778625954198473
49011,Davis County,Utah,Economic Segregation,0.21020457993965502
49013,Duchesne County,Utah,Economic Segregation,-0.040214477211796246
49015,Emery County,Utah,Economic Segregation,-0.056592765460910154
49017,Garfield County,Utah,Economic Segregation,-0.13714849531327084
49019,Grand County,Utah,Economic Segregation,-0.11576354679802955
49021,Iron County,Utah,Economic Segregation,-0.05697425984332079
49023,Juab County,Utah,Economic Segregation,0.05670926517571885
49025,Kane County,Utah,Economic Segregation,-0.02976190476190476
49027,Millard County,Utah,Economic Segregation,-0.04124677759550035
49029,Morgan County,Utah,Economic Segregation,0.312621359223301
49031,Piute County,Utah,Economic Segregation,-0.3262786596119929
49033,Rich County,Utah,Economic Segregation,-0.017135862913096694
49035,Salt Lake County,Utah,Economic Segregation,0.14132634323037815
49037,San Juan County,Utah,Economic Segregation,-0.16021505376344086
49039,Sanpete County,Utah,Economic Segregation,-0.05201188843164152
49041,Sevier County,Utah,Economic Segregation,-0.05112944677397538
49043,Summit County,Utah,Economic Segregation,0.3744560337086413
49045,Tooele County,Utah,Economic Segregation,0.14950108459869849
49047,Uintah County,Utah,Economic Segregation,-0.06415410385259632
49049,Utah County,Utah,Economic Segregation,0.15146061901207555
49051,Wasatch County,Utah,Economic Segregation,0.2823529411764706
49053,Washington County,Utah,Economic Segregation,0.03631527034701258
49055,Wayne County,Utah,Economic Segregation,-0.10230414746543778
49057,Weber County,Utah,Economic Segregation,0.07544963347157103
56001,Albany County,Wyoming,Economic Segregation,-0.13402372207839122
56003,Big Horn County,Wyoming,Economic Segregation,-0.1062657792058756
56005,Campbell County,Wyoming,Economic Segregation,0.06750936853291571
56007,Carbon County,Wyoming,Economic Segregation,-0.06644010195412065
56009,Converse County,Wyoming,Economic Segregation,0.02610828806728579
56011,Crook County,Wyoming,Economic Segregation,-0.014181943964026288
56013,Fremont County,Wyoming,Economic Segregation,-0.09480081026333559
56015,Goshen County,Wyoming,Economic Segregation,-0.1563427666732634
56017,Hot Springs County,Wyoming,Economic Segregation,-0.12842712842712842
56019,Johnson County,Wyoming,Economic Segregation,-0.07552947180403165
56021,Laramie County,Wyoming,Economic Segregation,0.01025809942827565
56023,Lincoln County,Wyoming,Economic Segregation,0.08955792682926829
56025,Natrona County,Wyoming,Economic Segregation,-0.011807120324470483
56027,Niobrara County,Wyoming,Economic Segregation,-0.24978089395267308
56029,Park County,Wyoming,Economic Segregation,-0.04575460960619167
56031,Platte County,Wyoming,Economic Segregation,-0.06835181841630127
56033,Sheridan County,Wyoming,Economic Segregation,-0.04935257121716611
56035,Sublette County,Wyoming,Economic Segregation,0.029577843506318903
56037,Sweetwater County,Wyoming,Economic Segregation,-0.015952084445235132
56039,Teton County,Wyoming,Economic Segregation,0.2662261536821912
56041,Uinta County,Wyoming,Economic Segregation,-0.016980879796764273
56043,Washakie County,Wyoming,Economic Segregation,-0.10272168568920105
56045,Weston County,Wyoming,Economic Segregation,-0.044662309368191724
16001,Ada County,Idaho,Racial Economic Segregation,0.21356888662938486
16003,Adams County,Idaho,Racial Economic Segregation,0.12899543378995434
16005,Bannock County,Idaho,Racial Economic Segregation,0.11175764847030593
16007,Bear Lake County,Idaho,Racial Economic Segregation,0.13344887348353554
16009,Benewah County,Idaho,Racial Economic Segregation,0.08647561588738059
16011,Bingham County,Idaho,Racial Economic Segregation,0.14666749953151353
16013,Blaine County,Idaho,Racial Economic Segregation,0.19843209122378333
16015,Boise County,Idaho,Racial Economic Segregation,0.12202043132803632
16017,Bonner County,Idaho,Racial Economic Segregation,0.12740445941119444
16019,Bonneville County,Idaho,Racial Economic Segregation,0.16692793582000093
16021,Boundary County,Idaho,Racial Economic Segregation,0.09017580144777664
16023,Butte County,Idaho,Racial Economic Segregation,0.046214355948869225
16025,Camas County,Idaho,Racial Economic Segregation,0.10029498525073746
16027,Canyon County,Idaho,Racial Economic Segregation,0.10204672716740684
16029,Caribou County,Idaho,Racial Economic Segregation,0.102880658436214
16031,Cassia County,Idaho,Racial Economic Segregation,0.09844622481184753
16033,Clark County,Idaho,Racial Economic Segregation,0.023809523809523808
16035,Clearwater County,Idaho,Racial Economic Segregation,0.08986239820275203
16037,Custer County,Idaho,Racial Economic Segregation,0.07242628039317124
16039,Elmore County,Idaho,Racial Economic Segregation,0.07761799410029499
16041,Franklin County,Idaho,Racial Economic Segregation,0.15338809034907597
16043,Fremont County,Idaho,Racial Economic Segregation,0.11318242343541944
16045,Gem County,Idaho,Racial Economic Segregation,0.11193626789089928
16047,Gooding County,Idaho,Racial Economic Segregation,0.0693033381712627
16049,Idaho County,Idaho,Racial Economic Segregation,0.0765950966955992
16051,Jefferson County,Idaho,Racial Economic Segregation,0.14132740680876857
16053,Jerome County,Idaho,Racial Economic Segregation,0.10148816784581605
16055,Kootenai County,Idaho,Racial Economic Segregation,0.15864494095855522
16057,Latah County,Idaho,Racial Economic Segregation,0.11103499813177233
16059,Lemhi County,Idaho,Racial Economic Segregation,0.08895522388059701
16061,Lewis County,Idaho,Racial Economic Segregation,0.052393272962483826
16063,Lincoln County,Idaho,Racial Economic Segregation,0.07734204793028322
16065,Madison County,Idaho,Racial Economic Segregation,0.1003286899358272
16067,Minidoka County,Idaho,Racial Economic Segregation,0.10353212183260814
16069,Nez Perce County,Idaho,Racial Economic Segregation,0.1411014492753623
16071,Oneida County,Idaho,Racial Economic Segregation,0.11956521739130435
16073,Owyhee County,Idaho,Racial Economic Segregation,0.05296610169491525
16075,Payette County,Idaho,Racial Economic Segregation,0.10104419365045882
16077,Power County,Idaho,Racial Economic Segregation,0.05760709010339734
16079,Shoshone County,Idaho,Racial Economic Segregation,0.05247402711745026
16081,Teton County,Idaho,Racial Economic Segregation,0.24950798163131424
16083,Twin Falls County,Idaho,Racial Economic Segregation,0.11040339702760085
16085,Valley County,Idaho,Racial Economic Segregation,0.20513499205929062
16087,Washington County,Idaho,Racial Economic Segregation,0.08168256297383224
30001,Beaverhead County,Montana,Racial Economic Segregation,0.0822615869934482
30003,Big Horn County,Montana,Racial Economic Segregation,0.047683554592251425
30005,Blaine County,Montana,Racial Economic Segregation,0.08097518502394427
30007,Broadwater County,Montana,Racial Economic Segregation,0.16378116343490304
30009,Carbon County,Montana,Racial Economic Segregation,0.14673452078032231
30011,Carter County,Montana,Racial Economic Segregation,0.04340567612687813
30013,Cascade County,Montana,Racial Economic Segregation,0.11435446446475121
30015,Chouteau County,Montana,Racial Economic Segregation,0.08544303797468354
30017,Custer County,Montana,Racial Economic Segregation,0.1098334655035686
30019,Daniels County,Montana,Racial Economic Segregation,0.06564245810055866
30021,Dawson County,Montana,Racial Economic Segregation,0.11617250673854447
30023,Deer Lodge County,Montana,Racial Economic Segregation,0.05986842105263158
30025,Fallon County,Montana,Racial Economic Segregation,0.16506550218340613
30027,Fergus County,Montana,Racial Economic Segregation,0.09288461538461538
30029,Flathead County,Montana,Racial Economic Segregation,0.15456298200514137
30031,Gallatin County,Montana,Racial Economic Segregation,0.22434090863664527
30033,Garfield County,Montana,Racial Economic Segregation,0.14742014742014742
30035,Glacier County,Montana,Racial Economic Segregation,0.06013416387158601
30037,Golden Valley County,Montana,Racial Economic Segregation,0.08011049723756906
30039,Granite County,Montana,Racial Economic Segregation,0.08581818181818182
30041,Hill County,Montana,Racial Economic Segregation,0.0828782524895599
30043,Jefferson County,Montana,Racial Economic Segregation,0.23067484662576687
30045,Judith Basin County,Montana,Racial Economic Segregation,0.1565600882028666
30047,Lake County,Montana,Racial Economic Segregation,0.10004106776180698
30049,Lewis And Clark County,Montana,Racial Economic Segregation,0.1750448540205513
30051,Liberty County,Montana,Racial Economic Segregation,0.08321167883211679
30053,Lincoln County,Montana,Racial Economic Segregation,0.0678482727477986
30055,McCone County,Montana,Racial Economic Segregation,0.14547677261613692
30057,Madison County,Montana,Racial Economic Segregation,0.1136916014042668
30059,Meagher County,Montana,Racial Economic Segregation,0.10033444816053512
30061,Mineral County,Montana,Racial Economic Segregation,0.13414634146341464
30063,Missoula County,Montana,Racial Economic Segregation,0.15717826575268193
30065,Musselshell County,Montana,Racial Economic Segregation,0.0994838104176443
30067,Park County,Montana,Racial Economic Segregation,0.1475112026159622
30069,Petroleum County,Montana,Racial Economic Segregation,0.1
30071,Phillips County,Montana,Racial Economic Segregation,0.08648954211418881
30073,Pondera County,Montana,Racial Economic Segregation,0.09330357142857143
30075,Powder River County,Montana,Racial Economic Segregation,0.1150070126227209
30077,Powell County,Montana,Racial Economic Segregation,0.07410562180579217
30079,Prairie County,Montana,Racial Economic Segregation,0.07884615384615384
30081,Ravalli County,Montana,Racial Economic Segregation,0.1427126045050322
30083,Richland County,Montana,Racial Economic Segregation,0.1411111111111111
30085,Roosevelt County,Montana,Racial Economic Segregation,0.06894243641231593
30087,Rosebud County,Montana,Racial Economic Segregation,0.08145975887911372
30089,Sanders County,Montana,Racial Economic Segregation,0.05996699064735008
30091,Sheridan County,Montana,Racial Economic Segregation,0.15034013605442176
30093,Silver Bow County,Montana,Racial Economic Segregation,0.08138398384049
30095,Stillwater County,Montana,Racial Economic Segregation,0.2233135177048333
30097,Sweet Grass County,Montana,Racial Economic Segregation,0.09619238476953908
30099,Teton County,Montana,Racial Economic Segregation,0.08482871125611746
30101,Toole County,Montana,Racial Economic Segregation,0.12506856829402085
30103,Treasure County,Montana,Racial Economic Segregation,0.11518324607329843
30105,Valley County,Montana,Racial Economic Segregation,0.08755916159567276
30107,Wheatland County,Montana,Racial Economic Segregation,0.11445086705202312
30109,Wibaux County,Montana,Racial Economic Segregation,0.14743589743589744
30111,Yellowstone County,Montana,Racial Economic Segregation,0.16543480771451669
32001,Churchill County,Nevada,Racial Economic Segregation,0.1259251644736842
32003,Clark County,Nevada,Racial Economic Segregation,0.08108069834241625
32005,Douglas County,Nevada,Racial Economic Segregation,0.2213689799014031
32007,Elko County,Nevada,Racial Economic Segregation,0.1636652000409291
32009,Esmeralda County,Nevada,Racial Economic Segregation,0.04259634888438134
32011,Eureka County,Nevada,Racial Economic Segregation,0.09682539682539683
32013,Humboldt County,Nevada,Racial Economic Segregation,0.11990853222809776
32015,Lander County,Nevada,Racial Economic Segregation,0.1794425087108014
32017,Lincoln County,Nevada,Racial Economic Segregation,0.12361623616236163
32019,Lyon County,Nevada,Racial Economic Segregation,0.1279084660376553
32021,Mineral County,Nevada,Racial Economic Segregation,0.010969976905311778
32023,Nye County,Nevada,Racial Economic Segregation,0.08626896960306248
32027,Pershing County,Nevada,Racial Economic Segregation,0.11640498105035192
32029,Storey County,Nevada,Racial Economic Segregation,0.23159018143009605
32031,Washoe County,Nevada,Racial Economic Segregation,0.17195554987865627
32033,White Pine County,Nevada,Racial Economic Segregation,0.07367185206926916
32510,Carson City,Nevada,Racial Economic Segregation,0.11880602063250464
49001,Beaver County,Utah,Racial Economic Segregation,0.15171835708298406
