"FIPS","Tract","County","State","measure","value"
16001002418,"Census Tract 24.18","Ada County","Idaho","Gini Coefficient",0.4353
16001002419,"Census Tract 24.19","Ada County","Idaho","Gini Coefficient",0.4433
16001010101,"Census Tract 101.01","Ada County","Idaho","Gini Coefficient",0.4079
16001010102,"Census Tract 101.02","Ada County","Idaho","Gini Coefficient",0.4137
16001010224,"Census Tract 102.24","Ada County","Idaho","Gini Coefficient",0.3923
16001010226,"Census Tract 102.26","Ada County","Idaho","Gini Coefficient",0.3353
16001010227,"Census Tract 102.27","Ada County","Idaho","Gini Coefficient",0.3711
16001010228,"Census Tract 102.28","Ada County","Idaho","Gini Coefficient",0.4599
16001010229,"Census Tract 102.29","Ada County","Idaho","Gini Coefficient",0.47
16001010230,"Census Tract 102.30","Ada County","Idaho","Gini Coefficient",0.4062
16001010231,"Census Tract 102.31","Ada County","Idaho","Gini Coefficient",0.4553
16001010232,"Census Tract 102.32","Ada County","Idaho","Gini Coefficient",0.4337
16001010233,"Census Tract 102.33","Ada County","Idaho","Gini Coefficient",0.5279
16001010234,"Census Tract 102.34","Ada County","Idaho","Gini Coefficient",0.481
16001010235,"Census Tract 102.35","Ada County","Idaho","Gini Coefficient",0.5294
16001010236,"Census Tract 102.36","Ada County","Idaho","Gini Coefficient",0.4855
16001010237,"Census Tract 102.37","Ada County","Idaho","Gini Coefficient",0.3525
16001010336,"Census Tract 103.36","Ada County","Idaho","Gini Coefficient",0.4473
16001010337,"Census Tract 103.37","Ada County","Idaho","Gini Coefficient",0.3328
16001010338,"Census Tract 103.38","Ada County","Idaho","Gini Coefficient",0.368
16001010339,"Census Tract 103.39","Ada County","Idaho","Gini Coefficient",0.4683
16001010340,"Census Tract 103.40","Ada County","Idaho","Gini Coefficient",0.349
16001010341,"Census Tract 103.41","Ada County","Idaho","Gini Coefficient",0.3564
16001010342,"Census Tract 103.42","Ada County","Idaho","Gini Coefficient",0.3419
16001010343,"Census Tract 103.43","Ada County","Idaho","Gini Coefficient",0.4143
16001010344,"Census Tract 103.44","Ada County","Idaho","Gini Coefficient",0.3319
16001010345,"Census Tract 103.45","Ada County","Idaho","Gini Coefficient",0.4489
16001010346,"Census Tract 103.46","Ada County","Idaho","Gini Coefficient",0.3047
16001010347,"Census Tract 103.47","Ada County","Idaho","Gini Coefficient",0.4469
16001010348,"Census Tract 103.48","Ada County","Idaho","Gini Coefficient",0.2821
16001010349,"Census Tract 103.49","Ada County","Idaho","Gini Coefficient",0.2364
16001010350,"Census Tract 103.50","Ada County","Idaho","Gini Coefficient",0.3504
16001010351,"Census Tract 103.51","Ada County","Idaho","Gini Coefficient",0.55
16001010352,"Census Tract 103.52","Ada County","Idaho","Gini Coefficient",0.5017
16001010353,"Census Tract 103.53","Ada County","Idaho","Gini Coefficient",0.4058
16001010354,"Census Tract 103.54","Ada County","Idaho","Gini Coefficient",0.3775
16001010355,"Census Tract 103.55","Ada County","Idaho","Gini Coefficient",0.4253
16001010356,"Census Tract 103.56","Ada County","Idaho","Gini Coefficient",0.2932
16001010357,"Census Tract 103.57","Ada County","Idaho","Gini Coefficient",0.4651
16001010358,"Census Tract 103.58","Ada County","Idaho","Gini Coefficient",0.4472
16001010359,"Census Tract 103.59","Ada County","Idaho","Gini Coefficient",0.3806
16001010360,"Census Tract 103.60","Ada County","Idaho","Gini Coefficient",0.4459
16001010361,"Census Tract 103.61","Ada County","Idaho","Gini Coefficient",0.4147
16001010362,"Census Tract 103.62","Ada County","Idaho","Gini Coefficient",0.3372
16001010363,"Census Tract 103.63","Ada County","Idaho","Gini Coefficient",0.3662
16001010364,"Census Tract 103.64","Ada County","Idaho","Gini Coefficient",0.3215
16001010365,"Census Tract 103.65","Ada County","Idaho","Gini Coefficient",0.3212
16001010366,"Census Tract 103.66","Ada County","Idaho","Gini Coefficient",0.4189
16001010367,"Census Tract 103.67","Ada County","Idaho","Gini Coefficient",0.4164
16001010368,"Census Tract 103.68","Ada County","Idaho","Gini Coefficient",0.4619
16001010369,"Census Tract 103.69","Ada County","Idaho","Gini Coefficient",0.4498
16001010370,"Census Tract 103.70","Ada County","Idaho","Gini Coefficient",0.3802
16001010371,"Census Tract 103.71","Ada County","Idaho","Gini Coefficient",0.3746
16001010403,"Census Tract 104.03","Ada County","Idaho","Gini Coefficient",0.3596
16001010404,"Census Tract 104.04","Ada County","Idaho","Gini Coefficient",0.35
16001010405,"Census Tract 104.05","Ada County","Idaho","Gini Coefficient",0.3262
16001010406,"Census Tract 104.06","Ada County","Idaho","Gini Coefficient",0.3077
16001010407,"Census Tract 104.07","Ada County","Idaho","Gini Coefficient",0.3176
16001010408,"Census Tract 104.08","Ada County","Idaho","Gini Coefficient",0.3717
16001010409,"Census Tract 104.09","Ada County","Idaho","Gini Coefficient",0.3731
16001010410,"Census Tract 104.10","Ada County","Idaho","Gini Coefficient",0.2999
16001010411,"Census Tract 104.11","Ada County","Idaho","Gini Coefficient",0.3017
16001010501,"Census Tract 105.01","Ada County","Idaho","Gini Coefficient",0.4862
16001010503,"Census Tract 105.03","Ada County","Idaho","Gini Coefficient",0.3675
16001010505,"Census Tract 105.05","Ada County","Idaho","Gini Coefficient",0.371
16001010506,"Census Tract 105.06","Ada County","Idaho","Gini Coefficient",0.3166
16003950100,"Census Tract 9501","Adams County","Idaho","Gini Coefficient",0.4311
16003950200,"Census Tract 9502","Adams County","Idaho","Gini Coefficient",0.4824
16005000200,"Census Tract 2","Bannock County","Idaho","Gini Coefficient",0.4193
16005000301,"Census Tract 3.01","Bannock County","Idaho","Gini Coefficient",0.3675
16005000302,"Census Tract 3.02","Bannock County","Idaho","Gini Coefficient",0.3888
16005000400,"Census Tract 4","Bannock County","Idaho","Gini Coefficient",0.3172
16005000500,"Census Tract 5","Bannock County","Idaho","Gini Coefficient",0.4867
16005000600,"Census Tract 6","Bannock County","Idaho","Gini Coefficient",0.4767
16005000700,"Census Tract 7","Bannock County","Idaho","Gini Coefficient",0.5131
16005000800,"Census Tract 8","Bannock County","Idaho","Gini Coefficient",0.3749
16005000900,"Census Tract 9","Bannock County","Idaho","Gini Coefficient",0.5209
16005001000,"Census Tract 10","Bannock County","Idaho","Gini Coefficient",0.3716
16005001102,"Census Tract 11.02","Bannock County","Idaho","Gini Coefficient",0.509
16005001103,"Census Tract 11.03","Bannock County","Idaho","Gini Coefficient",0.3386
16005001104,"Census Tract 11.04","Bannock County","Idaho","Gini Coefficient",0.3714
16005001200,"Census Tract 12","Bannock County","Idaho","Gini Coefficient",0.3282
16005001300,"Census Tract 13","Bannock County","Idaho","Gini Coefficient",0.4054
16005001400,"Census Tract 14","Bannock County","Idaho","Gini Coefficient",0.4119
16005001500,"Census Tract 15","Bannock County","Idaho","Gini Coefficient",0.3484
16005001601,"Census Tract 16.01","Bannock County","Idaho","Gini Coefficient",0.4164
16005001602,"Census Tract 16.02","Bannock County","Idaho","Gini Coefficient",0.3916
16005001603,"Census Tract 16.03","Bannock County","Idaho","Gini Coefficient",0.4683
16005001700,"Census Tract 17","Bannock County","Idaho","Gini Coefficient",0.3767
16005001900,"Census Tract 19","Bannock County","Idaho","Gini Coefficient",0.4138
16005940000,"Census Tract 9400","Bannock County","Idaho","Gini Coefficient",0.5493
16005981800,"Census Tract 9818","Bannock County","Idaho","Gini Coefficient",0.4261
16007950100,"Census Tract 9501","Bear Lake County","Idaho","Gini Coefficient",0.3975
16007950200,"Census Tract 9502","Bear Lake County","Idaho","Gini Coefficient",0.4153
16009940000,"Census Tract 9400","Benewah County","Idaho","Gini Coefficient",0.481
16009950100,"Census Tract 9501","Benewah County","Idaho","Gini Coefficient",0.4193
16011940000,"Census Tract 9400","Bingham County","Idaho","Gini Coefficient",0.4943
16011950101,"Census Tract 9501.01","Bingham County","Idaho","Gini Coefficient",0.3626
16011950102,"Census Tract 9501.02","Bingham County","Idaho","Gini Coefficient",0.5204
16011950200,"Census Tract 9502","Bingham County","Idaho","Gini Coefficient",0.414
16011950300,"Census Tract 9503","Bingham County","Idaho","Gini Coefficient",0.41
16011950400,"Census Tract 9504","Bingham County","Idaho","Gini Coefficient",0.3424
16011950501,"Census Tract 9505.01","Bingham County","Idaho","Gini Coefficient",0.2982
16011950502,"Census Tract 9505.02","Bingham County","Idaho","Gini Coefficient",0.4348
16011950600,"Census Tract 9506","Bingham County","Idaho","Gini Coefficient",0.3827
16011950700,"Census Tract 9507","Bingham County","Idaho","Gini Coefficient",0.3961
16013960101,"Census Tract 9601.01","Blaine County","Idaho","Gini Coefficient",0.3603
16013960102,"Census Tract 9601.02","Blaine County","Idaho","Gini Coefficient",0.426
16013960201,"Census Tract 9602.01","Blaine County","Idaho","Gini Coefficient",0.4115
16013960202,"Census Tract 9602.02","Blaine County","Idaho","Gini Coefficient",0.4628
16013960301,"Census Tract 9603.01","Blaine County","Idaho","Gini Coefficient",0.4741
16013960302,"Census Tract 9603.02","Blaine County","Idaho","Gini Coefficient",0.4266
16013960501,"Census Tract 9605.01","Blaine County","Idaho","Gini Coefficient",0.5542
16013960502,"Census Tract 9605.02","Blaine County","Idaho","Gini Coefficient",0.593
16015950201,"Census Tract 9502.01","Boise County","Idaho","Gini Coefficient",0.3286
16015950202,"Census Tract 9502.02","Boise County","Idaho","Gini Coefficient",0.4011
16015950203,"Census Tract 9502.03","Boise County","Idaho","Gini Coefficient",0.3393
16017950100,"Census Tract 9501","Bonner County","Idaho","Gini Coefficient",0.5288
16017950201,"Census Tract 9502.01","Bonner County","Idaho","Gini Coefficient",0.468
16017950202,"Census Tract 9502.02","Bonner County","Idaho","Gini Coefficient",0.3629
16017950203,"Census Tract 9502.03","Bonner County","Idaho","Gini Coefficient",0.4046
16017950300,"Census Tract 9503","Bonner County","Idaho","Gini Coefficient",0.4469
16017950401,"Census Tract 9504.01","Bonner County","Idaho","Gini Coefficient",0.4206
16017950402,"Census Tract 9504.02","Bonner County","Idaho","Gini Coefficient",0.456
16017950403,"Census Tract 9504.03","Bonner County","Idaho","Gini Coefficient",0.5277
16017950500,"Census Tract 9505","Bonner County","Idaho","Gini Coefficient",0.449
16017950600,"Census Tract 9506","Bonner County","Idaho","Gini Coefficient",0.5355
16017950701,"Census Tract 9507.01","Bonner County","Idaho","Gini Coefficient",0.4155
16017950702,"Census Tract 9507.02","Bonner County","Idaho","Gini Coefficient",0.5665
16017950801,"Census Tract 9508.01","Bonner County","Idaho","Gini Coefficient",0.4183
16017950802,"Census Tract 9508.02","Bonner County","Idaho","Gini Coefficient",0.4275
16017950901,"Census Tract 9509.01","Bonner County","Idaho","Gini Coefficient",0.4535
16017950902,"Census Tract 9509.02","Bonner County","Idaho","Gini Coefficient",0.4323
16019970100,"Census Tract 9701","Bonneville County","Idaho","Gini Coefficient",0.4426
16019970300,"Census Tract 9703","Bonneville County","Idaho","Gini Coefficient",0.3822
16019970401,"Census Tract 9704.01","Bonneville County","Idaho","Gini Coefficient",0.3784
16019970402,"Census Tract 9704.02","Bonneville County","Idaho","Gini Coefficient",0.4017
16019970404,"Census Tract 9704.04","Bonneville County","Idaho","Gini Coefficient",0.4059
16019970405,"Census Tract 9704.05","Bonneville County","Idaho","Gini Coefficient",0.3304
16019970502,"Census Tract 9705.02","Bonneville County","Idaho","Gini Coefficient",0.3345
16019970503,"Census Tract 9705.03","Bonneville County","Idaho","Gini Coefficient",0.4532
16019970504,"Census Tract 9705.04","Bonneville County","Idaho","Gini Coefficient",0.3707
16019970505,"Census Tract 9705.05","Bonneville County","Idaho","Gini Coefficient",0.5129
16019970601,"Census Tract 9706.01","Bonneville County","Idaho","Gini Coefficient",0.3913
16019970602,"Census Tract 9706.02","Bonneville County","Idaho","Gini Coefficient",0.5021
16019970603,"Census Tract 9706.03","Bonneville County","Idaho","Gini Coefficient",0.3669
16019970700,"Census Tract 9707","Bonneville County","Idaho","Gini Coefficient",0.3756
16019970800,"Census Tract 9708","Bonneville County","Idaho","Gini Coefficient",0.3572
16019970900,"Census Tract 9709","Bonneville County","Idaho","Gini Coefficient",0.399
16019971000,"Census Tract 9710","Bonneville County","Idaho","Gini Coefficient",0.4233
16019971100,"Census Tract 9711","Bonneville County","Idaho","Gini Coefficient",0.4448
16019971200,"Census Tract 9712","Bonneville County","Idaho","Gini Coefficient",0.4583
16019971301,"Census Tract 9713.01","Bonneville County","Idaho","Gini Coefficient",0.3142
16019971302,"Census Tract 9713.02","Bonneville County","Idaho","Gini Coefficient",0.3954
16019971401,"Census Tract 9714.01","Bonneville County","Idaho","Gini Coefficient",0.3596
16019971402,"Census Tract 9714.02","Bonneville County","Idaho","Gini Coefficient",0.3937
16019971500,"Census Tract 9715","Bonneville County","Idaho","Gini Coefficient",0.3497
16021970100,"Census Tract 9701","Boundary County","Idaho","Gini Coefficient",0.3942
16021970200,"Census Tract 9702","Boundary County","Idaho","Gini Coefficient",0.4479
16023970100,"Census Tract 9701","Butte County","Idaho","Gini Coefficient",0.4652
16025970100,"Census Tract 9701","Camas County","Idaho","Gini Coefficient",0.429
16027020100,"Census Tract 201","Canyon County","Idaho","Gini Coefficient",0.4326
16027020200,"Census Tract 202","Canyon County","Idaho","Gini Coefficient",0.4036
16027020300,"Census Tract 203","Canyon County","Idaho","Gini Coefficient",0.4282
16027020403,"Census Tract 204.03","Canyon County","Idaho","Gini Coefficient",0.3776
16027020404,"Census Tract 204.04","Canyon County","Idaho","Gini Coefficient",0.3635
16027020405,"Census Tract 204.05","Canyon County","Idaho","Gini Coefficient",0.4428
16027020406,"Census Tract 204.06","Canyon County","Idaho","Gini Coefficient",0.3543
16027020501,"Census Tract 205.01","Canyon County","Idaho","Gini Coefficient",0.2921
16027020503,"Census Tract 205.03","Canyon County","Idaho","Gini Coefficient",0.4116
16027020505,"Census Tract 205.05","Canyon County","Idaho","Gini Coefficient",0.351
16027020506,"Census Tract 205.06","Canyon County","Idaho","Gini Coefficient",0.4134
16027020601,"Census Tract 206.01","Canyon County","Idaho","Gini Coefficient",0.365
16027020603,"Census Tract 206.03","Canyon County","Idaho","Gini Coefficient",0.3013
16027020604,"Census Tract 206.04","Canyon County","Idaho","Gini Coefficient",0.5022
16027020700,"Census Tract 207","Canyon County","Idaho","Gini Coefficient",0.4225
16027020903,"Census Tract 209.03","Canyon County","Idaho","Gini Coefficient",0.3882
16027020904,"Census Tract 209.04","Canyon County","Idaho","Gini Coefficient",0.3302
16027020905,"Census Tract 209.05","Canyon County","Idaho","Gini Coefficient",0.3553
16027020906,"Census Tract 209.06","Canyon County","Idaho","Gini Coefficient",0.2576
16027020907,"Census Tract 209.07","Canyon County","Idaho","Gini Coefficient",0.3701
16027020908,"Census Tract 209.08","Canyon County","Idaho","Gini Coefficient",0.2735
16027020909,"Census Tract 209.09","Canyon County","Idaho","Gini Coefficient",0.3161
16027020910,"Census Tract 209.10","Canyon County","Idaho","Gini Coefficient",0.3729
16027021003,"Census Tract 210.03","Canyon County","Idaho","Gini Coefficient",0.2453
16027021004,"Census Tract 210.04","Canyon County","Idaho","Gini Coefficient",0.395
16027021005,"Census Tract 210.05","Canyon County","Idaho","Gini Coefficient",0.3943
16027021006,"Census Tract 210.06","Canyon County","Idaho","Gini Coefficient",0.3476
16027021007,"Census Tract 210.07","Canyon County","Idaho","Gini Coefficient",0.3043
16027021008,"Census Tract 210.08","Canyon County","Idaho","Gini Coefficient",0.3151
16027021101,"Census Tract 211.01","Canyon County","Idaho","Gini Coefficient",0.3069
16027021102,"Census Tract 211.02","Canyon County","Idaho","Gini Coefficient",0.255
16027021103,"Census Tract 211.03","Canyon County","Idaho","Gini Coefficient",0.3415
16027021104,"Census Tract 211.04","Canyon County","Idaho","Gini Coefficient",0.3272
16027021105,"Census Tract 211.05","Canyon County","Idaho","Gini Coefficient",0.3811
16027021201,"Census Tract 212.01","Canyon County","Idaho","Gini Coefficient",0.2839
16027021202,"Census Tract 212.02","Canyon County","Idaho","Gini Coefficient",0.4771
16027021300,"Census Tract 213","Canyon County","Idaho","Gini Coefficient",0.4434
16027021500,"Census Tract 215","Canyon County","Idaho","Gini Coefficient",0.4525
16027021600,"Census Tract 216","Canyon County","Idaho","Gini Coefficient",0.3706
16027021701,"Census Tract 217.01","Canyon County","Idaho","Gini Coefficient",0.3512
16027021702,"Census Tract 217.02","Canyon County","Idaho","Gini Coefficient",0.3828
16027021801,"Census Tract 218.01","Canyon County","Idaho","Gini Coefficient",0.4174
16027021802,"Census Tract 218.02","Canyon County","Idaho","Gini Coefficient",0.4087
16027021901,"Census Tract 219.01","Canyon County","Idaho","Gini Coefficient",0.3563
16027021904,"Census Tract 219.04","Canyon County","Idaho","Gini Coefficient",0.3347
16027021905,"Census Tract 219.05","Canyon County","Idaho","Gini Coefficient",0.4236
16027021906,"Census Tract 219.06","Canyon County","Idaho","Gini Coefficient",0.3253
16027021907,"Census Tract 219.07","Canyon County","Idaho","Gini Coefficient",0.3478
16027022100,"Census Tract 221","Canyon County","Idaho","Gini Coefficient",0.4508
16027022200,"Census Tract 222","Canyon County","Idaho","Gini Coefficient",0.3804
16027022301,"Census Tract 223.01","Canyon County","Idaho","Gini Coefficient",0.379
16027022302,"Census Tract 223.02","Canyon County","Idaho","Gini Coefficient",0.4731
16027022303,"Census Tract 223.03","Canyon County","Idaho","Gini Coefficient",0.4351
16027022400,"Census Tract 224","Canyon County","Idaho","Gini Coefficient",0.4628
16029960100,"Census Tract 9601","Caribou County","Idaho","Gini Coefficient",0.3808
16029960200,"Census Tract 9602","Caribou County","Idaho","Gini Coefficient",0.3965
16031950100,"Census Tract 9501","Cassia County","Idaho","Gini Coefficient",0.4706
16031950200,"Census Tract 9502","Cassia County","Idaho","Gini Coefficient",0.3996
16031950300,"Census Tract 9503","Cassia County","Idaho","Gini Coefficient",0.4374
16031950400,"Census Tract 9504","Cassia County","Idaho","Gini Coefficient",0.5461
16031950500,"Census Tract 9505","Cassia County","Idaho","Gini Coefficient",0.3716
16031950600,"Census Tract 9506","Cassia County","Idaho","Gini Coefficient",0.3755
16033950100,"Census Tract 9501","Clark County","Idaho","Gini Coefficient",0.3236
16035940001,"Census Tract 9400.01","Clearwater County","Idaho","Gini Coefficient",0.4655
16035940002,"Census Tract 9400.02","Clearwater County","Idaho","Gini Coefficient",0.4216
16035970100,"Census Tract 9701","Clearwater County","Idaho","Gini Coefficient",0.4078
16037960200,"Census Tract 9602","Custer County","Idaho","Gini Coefficient",0.3954
16039960100,"Census Tract 9601","Elmore County","Idaho","Gini Coefficient",0.4879
16039960201,"Census Tract 9602.01","Elmore County","Idaho","Gini Coefficient",0.407
16039960202,"Census Tract 9602.02","Elmore County","Idaho","Gini Coefficient",0.4013
16039960300,"Census Tract 9603","Elmore County","Idaho","Gini Coefficient",0.416
16039960401,"Census Tract 9604.01","Elmore County","Idaho","Gini Coefficient",0.4265
16039960402,"Census Tract 9604.02","Elmore County","Idaho","Gini Coefficient",0.3777
16039960500,"Census Tract 9605","Elmore County","Idaho","Gini Coefficient",0.3279
16041970100,"Census Tract 9701","Franklin County","Idaho","Gini Coefficient",0.3814
16041970200,"Census Tract 9702","Franklin County","Idaho","Gini Coefficient",0.4543
16043970100,"Census Tract 9701","Fremont County","Idaho","Gini Coefficient",0.3462
16043970200,"Census Tract 9702","Fremont County","Idaho","Gini Coefficient",0.4834
16043970301,"Census Tract 9703.01","Fremont County","Idaho","Gini Coefficient",0.3685
16043970302,"Census Tract 9703.02","Fremont County","Idaho","Gini Coefficient",0.3785
16045960100,"Census Tract 9601","Gem County","Idaho","Gini Coefficient",0.3519
16045960200,"Census Tract 9602","Gem County","Idaho","Gini Coefficient",0.3498
16045960301,"Census Tract 9603.01","Gem County","Idaho","Gini Coefficient",0.4807
16045960302,"Census Tract 9603.02","Gem County","Idaho","Gini Coefficient",0.5434
16047960101,"Census Tract 9601.01","Gooding County","Idaho","Gini Coefficient",0.4448
16047960102,"Census Tract 9601.02","Gooding County","Idaho","Gini Coefficient",0.4269
16047960201,"Census Tract 9602.01","Gooding County","Idaho","Gini Coefficient",0.4091
16047960202,"Census Tract 9602.02","Gooding County","Idaho","Gini Coefficient",0.4286
16049940000,"Census Tract 9400","Idaho County","Idaho","Gini Coefficient",0.4515
16049960100,"Census Tract 9601","Idaho County","Idaho","Gini Coefficient",0.3648
16049960201,"Census Tract 9602.01","Idaho County","Idaho","Gini Coefficient",0.3752
16049960202,"Census Tract 9602.02","Idaho County","Idaho","Gini Coefficient",0.4327
16049960300,"Census Tract 9603","Idaho County","Idaho","Gini Coefficient",0.4299
16049960400,"Census Tract 9604","Idaho County","Idaho","Gini Coefficient",0.4184
16051960100,"Census Tract 9601","Jefferson County","Idaho","Gini Coefficient",0.3974
16051960200,"Census Tract 9602","Jefferson County","Idaho","Gini Coefficient",0.4107
16051960301,"Census Tract 9603.01","Jefferson County","Idaho","Gini Coefficient",0.3507
16051960302,"Census Tract 9603.02","Jefferson County","Idaho","Gini Coefficient",0.3493
16051960401,"Census Tract 9604.01","Jefferson County","Idaho","Gini Coefficient",0.2766
16051960402,"Census Tract 9604.02","Jefferson County","Idaho","Gini Coefficient",0.4166
16053970100,"Census Tract 9701","Jerome County","Idaho","Gini Coefficient",0.4791
16053970200,"Census Tract 9702","Jerome County","Idaho","Gini Coefficient",0.4406
16053970300,"Census Tract 9703","Jerome County","Idaho","Gini Coefficient",0.3706
16053970400,"Census Tract 9704","Jerome County","Idaho","Gini Coefficient",0.4619
16053970501,"Census Tract 9705.01","Jerome County","Idaho","Gini Coefficient",0.3182
16053970502,"Census Tract 9705.02","Jerome County","Idaho","Gini Coefficient",0.5161
16055000101,"Census Tract 1.01","Kootenai County","Idaho","Gini Coefficient",0.5286
16055000102,"Census Tract 1.02","Kootenai County","Idaho","Gini Coefficient",0.3821
16055000201,"Census Tract 2.01","Kootenai County","Idaho","Gini Coefficient",0.3596
16055000202,"Census Tract 2.02","Kootenai County","Idaho","Gini Coefficient",0.384
16055000203,"Census Tract 2.03","Kootenai County","Idaho","Gini Coefficient",0.3668
16055000301,"Census Tract 3.01","Kootenai County","Idaho","Gini Coefficient",0.3654
16055000303,"Census Tract 3.03","Kootenai County","Idaho","Gini Coefficient",0.3767
16055000304,"Census Tract 3.04","Kootenai County","Idaho","Gini Coefficient",0.3488
16055000401,"Census Tract 4.01","Kootenai County","Idaho","Gini Coefficient",0.4835
16055000402,"Census Tract 4.02","Kootenai County","Idaho","Gini Coefficient",0.4121
16055000501,"Census Tract 5.01","Kootenai County","Idaho","Gini Coefficient",0.403
16055000502,"Census Tract 5.02","Kootenai County","Idaho","Gini Coefficient",0.3517
16055000503,"Census Tract 5.03","Kootenai County","Idaho","Gini Coefficient",0.3021
16055000601,"Census Tract 6.01","Kootenai County","Idaho","Gini Coefficient",0.4466
16055000602,"Census Tract 6.02","Kootenai County","Idaho","Gini Coefficient",0.3841
