FIPS,County,State,measure,value
16079,Shoshone County,Idaho,Gini Coefficient,0.4229
16081,Teton County,Idaho,Gini Coefficient,0.4153
16083,Twin Falls County,Idaho,Gini Coefficient,0.451
16085,Valley County,Idaho,Gini Coefficient,0.4652
16087,Washington County,Idaho,Gini Coefficient,0.4463
30001,Beaverhead County,Montana,Gini Coefficient,0.4685
30003,Big Horn County,Montana,Gini Coefficient,0.4526
30005,Blaine County,Montana,Gini Coefficient,0.4443
30007,Broadwater County,Montana,Gini Coefficient,0.4116
30009,Carbon County,Montana,Gini Coefficient,0.4628
30011,Carter County,Montana,Gini Coefficient,0.4441
30013,Cascade County,Montana,Gini Coefficient,0.451
30015,Chouteau County,Montana,Gini Coefficient,0.437
30017,Custer County,Montana,Gini Coefficient,0.4449
30019,Daniels County,Montana,Gini Coefficient,0.4034
30021,Dawson County,Montana,Gini Coefficient,0.3969
30023,Deer Lodge County,Montana,Gini Coefficient,0.4449
30025,Fallon County,Montana,Gini Coefficient,0.4632
30027,Fergus County,Montana,Gini Coefficient,0.4443
30029,Flathead County,Montana,Gini Coefficient,0.4587
30031,Gallatin County,Montana,Gini Coefficient,0.4705
30033,Garfield County,Montana,Gini Coefficient,0.4566
30035,Glacier County,Montana,Gini Coefficient,0.4849
30037,Golden Valley County,Montana,Gini Coefficient,0.4688
30039,Granite County,Montana,Gini Coefficient,0.4883
30041,Hill County,Montana,Gini Coefficient,0.4093
30043,Jefferson County,Montana,Gini Coefficient,0.4253
30045,Judith Basin County,Montana,Gini Coefficient,0.5017
30047,Lake County,Montana,Gini Coefficient,0.4843
30049,Lewis And Clark County,Montana,Gini Coefficient,0.4368
30051,Liberty County,Montana,Gini Coefficient,0.5628
30053,Lincoln County,Montana,Gini Coefficient,0.4556
30055,McCone County,Montana,Gini Coefficient,0.358
30057,Madison County,Montana,Gini Coefficient,0.4175
30059,Meagher County,Montana,Gini Coefficient,0.4631
30061,Mineral County,Montana,Gini Coefficient,0.3971
30063,Missoula County,Montana,Gini Coefficient,0.4734
30065,Musselshell County,Montana,Gini Coefficient,0.4539
30067,Park County,Montana,Gini Coefficient,0.4706
30069,Petroleum County,Montana,Gini Coefficient,0.3807
30071,Phillips County,Montana,Gini Coefficient,0.4031
30073,Pondera County,Montana,Gini Coefficient,0.4399
30075,Powder River County,Montana,Gini Coefficient,0.4743
30077,Powell County,Montana,Gini Coefficient,0.4563
30079,Prairie County,Montana,Gini Coefficient,0.5225
30081,Ravalli County,Montana,Gini Coefficient,0.4532
30083,Richland County,Montana,Gini Coefficient,0.4464
30085,Roosevelt County,Montana,Gini Coefficient,0.4488
30087,Rosebud County,Montana,Gini Coefficient,0.4458
30089,Sanders County,Montana,Gini Coefficient,0.4496
30091,Sheridan County,Montana,Gini Coefficient,0.523
30093,Silver Bow County,Montana,Gini Coefficient,0.4963
30095,Stillwater County,Montana,Gini Coefficient,0.4542
30097,Sweet Grass County,Montana,Gini Coefficient,0.4382
30099,Teton County,Montana,Gini Coefficient,0.4194
30101,Toole County,Montana,Gini Coefficient,0.4295
30103,Treasure County,Montana,Gini Coefficient,0.4154
30105,Valley County,Montana,Gini Coefficient,0.4085
30107,Wheatland County,Montana,Gini Coefficient,0.5009
30109,Wibaux County,Montana,Gini Coefficient,0.4147
30111,Yellowstone County,Montana,Gini Coefficient,0.4588
32001,Churchill County,Nevada,Gini Coefficient,0.4219
32003,Clark County,Nevada,Gini Coefficient,0.4706
32005,Douglas County,Nevada,Gini Coefficient,0.4656
32007,Elko County,Nevada,Gini Coefficient,0.4141
32009,Esmeralda County,Nevada,Gini Coefficient,0.4588
32011,Eureka County,Nevada,Gini Coefficient,0.3591
32013,Humboldt County,Nevada,Gini Coefficient,0.4518
32015,Lander County,Nevada,Gini Coefficient,0.4028
32017,Lincoln County,Nevada,Gini Coefficient,0.3758
32019,Lyon County,Nevada,Gini Coefficient,0.4195
32021,Mineral County,Nevada,Gini Coefficient,0.4356
32023,Nye County,Nevada,Gini Coefficient,0.4427
32027,Pershing County,Nevada,Gini Coefficient,0.4021
32029,Storey County,Nevada,Gini Coefficient,0.4353
32031,Washoe County,Nevada,Gini Coefficient,0.4658
32033,White Pine County,Nevada,Gini Coefficient,0.3647
32510,Carson City,Nevada,Gini Coefficient,0.4583
49001,Beaver County,Utah,Gini Coefficient,0.3321
49003,Box Elder County,Utah,Gini Coefficient,0.4083
49005,Cache County,Utah,Gini Coefficient,0.4265
49007,Carbon County,Utah,Gini Coefficient,0.4233
49009,Daggett County,Utah,Gini Coefficient,0.3943
49011,Davis County,Utah,Gini Coefficient,0.3966
49013,Duchesne County,Utah,Gini Coefficient,0.4141
49015,Emery County,Utah,Gini Coefficient,0.3684
49017,Garfield County,Utah,Gini Coefficient,0.4324
49019,Grand County,Utah,Gini Coefficient,0.4553
49021,Iron County,Utah,Gini Coefficient,0.4207
49023,Juab County,Utah,Gini Coefficient,0.3804
49025,Kane County,Utah,Gini Coefficient,0.4642
49027,Millard County,Utah,Gini Coefficient,0.3943
49029,Morgan County,Utah,Gini Coefficient,0.3741
49031,Piute County,Utah,Gini Coefficient,0.4758
49033,Rich County,Utah,Gini Coefficient,0.3703
49035,Salt Lake County,Utah,Gini Coefficient,0.4295
49037,San Juan County,Utah,Gini Coefficient,0.5061
49039,Sanpete County,Utah,Gini Coefficient,0.4126
49041,Sevier County,Utah,Gini Coefficient,0.3859
49043,Summit County,Utah,Gini Coefficient,0.5103
49045,Tooele County,Utah,Gini Coefficient,0.3816
49047,Uintah County,Utah,Gini Coefficient,0.4184
49049,Utah County,Utah,Gini Coefficient,0.4214
49051,Wasatch County,Utah,Gini Coefficient,0.4833
49053,Washington County,Utah,Gini Coefficient,0.4464
49055,Wayne County,Utah,Gini Coefficient,0.3715
49057,Weber County,Utah,Gini Coefficient,0.3964
56001,Albany County,Wyoming,Gini Coefficient,0.4838
56003,Big Horn County,Wyoming,Gini Coefficient,0.4114
56005,Campbell County,Wyoming,Gini Coefficient,0.3859
56007,Carbon County,Wyoming,Gini Coefficient,0.4068
56009,Converse County,Wyoming,Gini Coefficient,0.3984
56011,Crook County,Wyoming,Gini Coefficient,0.3878
56013,Fremont County,Wyoming,Gini Coefficient,0.4245
56015,Goshen County,Wyoming,Gini Coefficient,0.4267
56017,Hot Springs County,Wyoming,Gini Coefficient,0.3951
56019,Johnson County,Wyoming,Gini Coefficient,0.4887
56021,Laramie County,Wyoming,Gini Coefficient,0.439
56023,Lincoln County,Wyoming,Gini Coefficient,0.3767
56025,Natrona County,Wyoming,Gini Coefficient,0.4426
56027,Niobrara County,Wyoming,Gini Coefficient,0.4389
56029,Park County,Wyoming,Gini Coefficient,0.4235
56031,Platte County,Wyoming,Gini Coefficient,0.4378
56033,Sheridan County,Wyoming,Gini Coefficient,0.439
56035,Sublette County,Wyoming,Gini Coefficient,0.5244
56037,Sweetwater County,Wyoming,Gini Coefficient,0.4433
56039,Teton County,Wyoming,Gini Coefficient,0.5431
56041,Uinta County,Wyoming,Gini Coefficient,0.3615
56043,Washakie County,Wyoming,Gini Coefficient,0.3882
56045,Weston County,Wyoming,Gini Coefficient,0.4784
16001,Ada County,Idaho,Economic Segregation,0.07618508085878693
16003,Adams County,Idaho,Economic Segregation,-0.1019561351511559
16005,Bannock County,Idaho,Economic Segregation,-0.11111790606653621
16007,Bear Lake County,Idaho,Economic Segregation,-0.12785191562634524
16009,Benewah County,Idaho,Economic Segregation,-0.1894929430214323
16011,Bingham County,Idaho,Economic Segregation,-0.04588212708773277
16013,Blaine County,Idaho,Economic Segregation,0.05377500537750054
16015,Boise County,Idaho,Economic Segregation,-0.029740871613663133
16017,Bonner County,Idaho,Economic Segregation,-0.10146661119201165
16019,Bonneville County,Idaho,Economic Segregation,-0.02091882458374605
16021,Boundary County,Idaho,Economic Segregation,-0.17282377919320593
16023,Butte County,Idaho,Economic Segregation,-0.2216796875
16025,Camas County,Idaho,Economic Segregation,0.0030959752321981426
16027,Canyon County,Idaho,Economic Segregation,-0.06779299618703592
16029,Caribou County,Idaho,Economic Segregation,-0.12663237039968342
16031,Cassia County,Idaho,Economic Segregation,-0.11051344743276284
16033,Clark County,Idaho,Economic Segregation,-0.18992248062015504
16035,Clearwater County,Idaho,Economic Segregation,-0.20877242950726288
16037,Custer County,Idaho,Economic Segregation,-0.16758849557522124
16039,Elmore County,Idaho,Economic Segregation,-0.1341078066914498
16041,Franklin County,Idaho,Economic Segregation,-0.06378424657534247
16043,Fremont County,Idaho,Economic Segregation,-0.09074074074074075
16045,Gem County,Idaho,Economic Segregation,-0.07879377431906615
16047,Gooding County,Idaho,Economic Segregation,-0.129687788656937
16049,Idaho County,Idaho,Economic Segregation,-0.1824928063001666
16051,Jefferson County,Idaho,Economic Segregation,-0.035332017042502335
16053,Jerome County,Idaho,Economic Segregation,-0.08168561542263965
16055,Kootenai County,Idaho,Economic Segregation,-0.025282827378287215
16057,Latah County,Idaho,Economic Segregation,-0.10691192165233222
16059,Lemhi County,Idaho,Economic Segregation,-0.27013221153846156
16061,Lewis County,Idaho,Economic Segregation,-0.27522349936143037
16063,Lincoln County,Idaho,Economic Segregation,-0.11267605633802817
16065,Madison County,Idaho,Economic Segregation,-0.18340429084230736
16067,Minidoka County,Idaho,Economic Segregation,-0.11907947551511908
16069,Nez Perce County,Idaho,Economic Segregation,-0.1113057696799813
16071,Oneida County,Idaho,Economic Segregation,-0.12112982074959261
16073,Owyhee County,Idaho,Economic Segregation,-0.15803170096995506
16075,Payette County,Idaho,Economic Segregation,-0.08083832335329341
16077,Power County,Idaho,Economic Segregation,-0.16061400224634967
16079,Shoshone County,Idaho,Economic Segregation,-0.257758305951077
16081,Teton County,Idaho,Economic Segregation,0.12230715774843641
16083,Twin Falls County,Idaho,Economic Segregation,-0.09643285371702638
16085,Valley County,Idaho,Economic Segregation,-0.055176037834997374
16087,Washington County,Idaho,Economic Segregation,-0.25343953656770457
30001,Beaverhead County,Montana,Economic Segregation,-0.14706598490382275
30003,Big Horn County,Montana,Economic Segregation,-0.23329652125897293
30005,Blaine County,Montana,Economic Segregation,-0.23337736679876706
30007,Broadwater County,Montana,Economic Segregation,-0.0766016713091922
30009,Carbon County,Montana,Economic Segregation,-0.07913978494623657
30011,Carter County,Montana,Economic Segregation,-0.31270903010033446
30013,Cascade County,Montana,Economic Segregation,-0.1162044133383463
30015,Chouteau County,Montana,Economic Segregation,-0.16346153846153846
30017,Custer County,Montana,Economic Segregation,-0.09847878302642114
30019,Daniels County,Montana,Economic Segregation,-0.16946778711484595
30021,Dawson County,Montana,Economic Segregation,-0.035278514588859416
30023,Deer Lodge County,Montana,Economic Segregation,-0.25899446494464945
30025,Fallon County,Montana,Economic Segregation,-0.07130584192439862
30027,Fergus County,Montana,Economic Segregation,-0.14384882375626687
30029,Flathead County,Montana,Economic Segregation,-0.04801442330502444
30031,Gallatin County,Montana,Economic Segregation,0.05984459205414212
30033,Garfield County,Montana,Economic Segregation,-0.11893203883495146
30035,Glacier County,Montana,Economic Segregation,-0.3140119760479042
30037,Golden Valley County,Montana,Economic Segregation,-0.2
30039,Granite County,Montana,Economic Segregation,-0.14668652271034996
30041,Hill County,Montana,Economic Segregation,-0.16500482470247668
30043,Jefferson County,Montana,Economic Segregation,0.0598162785729545
30045,Judith Basin County,Montana,Economic Segregation,-0.11469933184855234
30047,Lake County,Montana,Economic Segregation,-0.1636514522821577
30049,Lewis And Clark County,Montana,Economic Segregation,-0.0006274561606287771
30051,Liberty County,Montana,Economic Segregation,-0.21037868162692847
30053,Lincoln County,Montana,Economic Segregation,-0.2944156721459131
30055,McCone County,Montana,Economic Segregation,0.0076726342710997444
30057,Madison County,Montana,Economic Segregation,-0.08148356279853891
30059,Meagher County,Montana,Economic Segregation,-0.08752997601918465
30061,Mineral County,Montana,Economic Segregation,-0.07314725697786333
30063,Missoula County,Montana,Economic Segregation,-0.05429568251199302
30065,Musselshell County,Montana,Economic Segregation,-0.16518483855872718
30067,Park County,Montana,Economic Segregation,-0.030540037243947857
30069,Petroleum County,Montana,Economic Segregation,-0.13227513227513227
30071,Phillips County,Montana,Economic Segregation,-0.12864493996569468
30073,Pondera County,Montana,Economic Segregation,-0.09196470041802136
30075,Powder River County,Montana,Economic Segregation,-0.1353887399463807
30077,Powell County,Montana,Economic Segregation,-0.17145343777197564
30079,Prairie County,Montana,Economic Segregation,-0.24948453608247423
30081,Ravalli County,Montana,Economic Segregation,-0.05698519658301056
30083,Richland County,Montana,Economic Segregation,-0.09428129829984544
30085,Roosevelt County,Montana,Economic Segregation,-0.23508196721311475
30087,Rosebud County,Montana,Economic Segregation,-0.203089056851791
30089,Sanders County,Montana,Economic Segregation,-0.2702304147465438
30091,Sheridan County,Montana,Economic Segregation,-0.06740792216817235
30093,Silver Bow County,Montana,Economic Segregation,-0.18262599469496021
30095,Stillwater County,Montana,Economic Segregation,0.03183372796632465
30097,Sweet Grass County,Montana,Economic Segregation,-0.09820193637621023
30099,Teton County,Montana,Economic Segregation,-0.14001623376623376
30101,Toole County,Montana,Economic Segregation,-0.132033426183844
30103,Treasure County,Montana,Economic Segregation,-0.0960960960960961
30105,Valley County,Montana,Economic Segregation,-0.10307094952347334
30107,Wheatland County,Montana,Economic Segregation,-0.224
30109,Wibaux County,Montana,Economic Segregation,-0.17381974248927037
30111,Yellowstone County,Montana,Economic Segregation,-0.016554486943458475
32001,Churchill County,Nevada,Economic Segregation,-0.06743095362167796
32003,Clark County,Nevada,Economic Segregation,-0.032967429030704
32005,Douglas County,Nevada,Economic Segregation,0.05742583686491119
32007,Elko County,Nevada,Economic Segregation,0.024852879361076084
32009,Esmeralda County,Nevada,Economic Segregation,-0.3402061855670103
32011,Eureka County,Nevada,Economic Segregation,-0.015789473684210527
32013,Humboldt County,Nevada,Economic Segregation,-0.04208416833667335
32015,Lander County,Nevada,Economic Segregation,-0.051418439716312055
32017,Lincoln County,Nevada,Economic Segregation,-0.041945288753799395
32019,Lyon County,Nevada,Economic Segregation,-0.057707170459424646
32021,Mineral County,Nevada,Economic Segregation,-0.2913343965975545
32023,Nye County,Nevada,Economic Segregation,-0.16015928960498008
32027,Pershing County,Nevada,Economic Segregation,-0.12672322375397668
32029,Storey County,Nevada,Economic Segregation,0.026595744680851064
32031,Washoe County,Nevada,Economic Segregation,0.046476457748674774
32033,White Pine County,Nevada,Economic Segregation,-0.11448111804936069
32510,Carson City,Nevada,Economic Segregation,-0.06709484050524513
49001,Beaver County,Utah,Economic Segregation,-0.033624454148471615
49003,Box Elder County,Utah,Economic Segregation,-0.017405830683838983
49005,Cache County,Utah,Economic Segregation,-0.022915767774102307
49007,Carbon County,Utah,Economic Segregation,-0.2126781695423856
49009,Daggett County,Utah,Economic Segregation,-0.1148936170212766
49011,Davis County,Utah,Economic Segregation,0.1660648210066426
49013,Duchesne County,Utah,Economic Segregation,-0.06949388639529484
49015,Emery County,Utah,Economic Segregation,-0.08210037713954163
49017,Garfield County,Utah,Economic Segregation,-0.15368852459016394
49019,Grand County,Utah,Economic Segregation,-0.11926182237600923
49021,Iron County,Utah,Economic Segregation,-0.09136373413637341
49023,Juab County,Utah,Economic Segregation,0.022815804117974403
49025,Kane County,Utah,Economic Segregation,-0.07906976744186046
49027,Millard County,Utah,Economic Segregation,-0.06990663155374671
49029,Morgan County,Utah,Economic Segregation,0.30262407301768396
49031,Piute County,Utah,Economic Segregation,-0.437609841827768
49033,Rich County,Utah,Economic Segregation,-0.05359477124183006
49035,Salt Lake County,Utah,Economic Segregation,0.11314950953337602
49037,San Juan County,Utah,Economic Segregation,-0.1976665918779448
49039,Sanpete County,Utah,Economic Segregation,-0.08367181153533712
49041,Sevier County,Utah,Economic Segregation,-0.07598702001081666
49043,Summit County,Utah,Economic Segregation,0.32771878432808493
49045,Tooele County,Utah,Economic Segregation,0.10183511119146628
49047,Uintah County,Utah,Economic Segregation,-0.07430501428942582
49049,Utah County,Utah,Economic Segregation,0.11419504089842977
49051,Wasatch County,Utah,Economic Segregation,0.218900675024108
49053,Washington County,Utah,Economic Segregation,0.006500288382098486
49055,Wayne County,Utah,Economic Segregation,-0.0960989533777355
49057,Weber County,Utah,Economic Segregation,0.03751527947549728
56001,Albany County,Wyoming,Economic Segregation,-0.15653775322283608
56003,Big Horn County,Wyoming,Economic Segregation,-0.1311590802440169
56005,Campbell County,Wyoming,Economic Segregation,0.051173682106345306
56007,Carbon County,Wyoming,Economic Segregation,-0.09115785873097315
56009,Converse County,Wyoming,Economic Segregation,0.02881895332390382
56011,Crook County,Wyoming,Economic Segregation,-0.06206896551724138
56013,Fremont County,Wyoming,Economic Segregation,-0.13395361565300679
56015,Goshen County,Wyoming,Economic Segregation,-0.14835273229433812
56017,Hot Springs County,Wyoming,Economic Segregation,-0.15296912114014252
56019,Johnson County,Wyoming,Economic Segregation,-0.1402669352807857
56021,Laramie County,Wyoming,Economic Segregation,0.0007486656845460913
56023,Lincoln County,Wyoming,Economic Segregation,0.050072093328090185
56025,Natrona County,Wyoming,Economic Segregation,-0.011855905152758778
56027,Niobrara County,Wyoming,Economic Segregation,-0.24253731343283583
56029,Park County,Wyoming,Economic Segregation,-0.06160919540229885
56031,Platte County,Wyoming,Economic Segregation,-0.04636104636104636
56033,Sheridan County,Wyoming,Economic Segregation,-0.06505433950711771
56035,Sublette County,Wyoming,Economic Segregation,0.018406672418751796
56037,Sweetwater County,Wyoming,Economic Segregation,-0.005081114172023263
56039,Teton County,Wyoming,Economic Segregation,0.22954898911353033
56041,Uinta County,Wyoming,Economic Segregation,-0.04389665172686528
56043,Washakie County,Wyoming,Economic Segregation,-0.12302284710017575
56045,Weston County,Wyoming,Economic Segregation,-0.077710386656558
16001,Ada County,Idaho,Racial Economic Segregation,0.19064629329472674
16003,Adams County,Idaho,Racial Economic Segregation,0.13930053349140487
16005,Bannock County,Idaho,Racial Economic Segregation,0.10273972602739725
16007,Bear Lake County,Idaho,Racial Economic Segregation,0.09685751183814034
16009,Benewah County,Idaho,Racial Economic Segregation,0.0669106116048092
16011,Bingham County,Idaho,Racial Economic Segregation,0.11832085493056889
16013,Blaine County,Idaho,Racial Economic Segregation,0.1706818670681867
16015,Boise County,Idaho,Racial Economic Segregation,0.11307420494699646
16017,Bonner County,Idaho,Racial Economic Segregation,0.11810900769710839
16019,Bonneville County,Idaho,Racial Economic Segregation,0.14548842035753032
16021,Boundary County,Idaho,Racial Economic Segregation,0.06199575371549894
16023,Butte County,Idaho,Racial Economic Segregation,0.056640625
16025,Camas County,Idaho,Racial Economic Segregation,0.1393188854489164
16027,Canyon County,Idaho,Racial Economic Segregation,0.08605508729680915
16029,Caribou County,Idaho,Racial Economic Segregation,0.08191531460229522
16031,Cassia County,Idaho,Racial Economic Segregation,0.09058679706601468
16033,Clark County,Idaho,Racial Economic Segregation,0.05426356589147287
16035,Clearwater County,Idaho,Racial Economic Segregation,0.0606664767872401
16037,Custer County,Idaho,Racial Economic Segregation,0.06913716814159292
16039,Elmore County,Idaho,Racial Economic Segregation,0.05892193308550186
16041,Franklin County,Idaho,Racial Economic Segregation,0.1267123287671233
16043,Fremont County,Idaho,Racial Economic Segregation,0.08587962962962963
16045,Gem County,Idaho,Racial Economic Segregation,0.09908282379099499
16047,Gooding County,Idaho,Racial Economic Segregation,0.08849067060779604
16049,Idaho County,Idaho,Racial Economic Segregation,0.06890807208844464
16051,Jefferson County,Idaho,Racial Economic Segregation,0.11950535176140496
16053,Jerome County,Idaho,Racial Economic Segregation,0.0819327731092437
16055,Kootenai County,Idaho,Racial Economic Segregation,0.1334288528700636
16057,Latah County,Idaho,Racial Economic Segregation,0.10954862201017013
16059,Lemhi County,Idaho,Racial Economic Segregation,0.07662259615384616
16061,Lewis County,Idaho,Racial Economic Segregation,0.04597701149425287
16063,Lincoln County,Idaho,Racial Economic Segregation,0.07854821235102925
16065,Madison County,Idaho,Racial Economic Segregation,0.0876533934385174
16067,Minidoka County,Idaho,Racial Economic Segregation,0.07800374632057801
16069,Nez Perce County,Idaho,Racial Economic Segregation,0.12485400607334735
16071,Oneida County,Idaho,Racial Economic Segregation,0.10266159695817491
16073,Owyhee County,Idaho,Racial Economic Segregation,0.05535841022001419
16075,Payette County,Idaho,Racial Economic Segregation,0.0825491873396065
16077,Power County,Idaho,Racial Economic Segregation,0.053538000748783225
16079,Shoshone County,Idaho,Racial Economic Segregation,0.054947060971157355
16081,Teton County,Idaho,Racial Economic Segregation,0.24461431549687282
16083,Twin Falls County,Idaho,Racial Economic Segregation,0.10461630695443645
16085,Valley County,Idaho,Racial Economic Segregation,0.19915922228060956
16087,Washington County,Idaho,Racial Economic Segregation,0.06203234371228578
30001,Beaverhead County,Montana,Racial Economic Segregation,0.0990990990990991
30003,Big Horn County,Montana,Racial Economic Segregation,0.0405853119823302
30005,Blaine County,Montana,Racial Economic Segregation,0.06869220607661823
30007,Broadwater County,Montana,Racial Economic Segregation,0.12848189415041783
30009,Carbon County,Montana,Racial Economic Segregation,0.1313978494623656
30011,Carter County,Montana,Racial Economic Segregation,0.05852842809364549
30013,Cascade County,Montana,Racial Economic Segregation,0.10102090985337074
30015,Chouteau County,Montana,Racial Economic Segregation,0.07326007326007326
30017,Custer County,Montana,Racial Economic Segregation,0.11689351481184948
30019,Daniels County,Montana,Racial Economic Segregation,0.05042016806722689
30021,Dawson County,Montana,Racial Economic Segregation,0.11220159151193634
30023,Deer Lodge County,Montana,Racial Economic Segregation,0.05119926199261993
30025,Fallon County,Montana,Racial Economic Segregation,0.16065292096219932
30027,Fergus County,Montana,Racial Economic Segregation,0.0977632086386425
30029,Flathead County,Montana,Racial Economic Segregation,0.1439721022915975
30031,Gallatin County,Montana,Racial Economic Segregation,0.19937753268997785
30033,Garfield County,Montana,Racial Economic Segregation,0.15048543689320387
30035,Glacier County,Montana,Racial Economic Segregation,0.04479041916167665
30037,Golden Valley County,Montana,Racial Economic Segregation,0.061971830985915494
30039,Granite County,Montana,Racial Economic Segregation,0.08860759493670886
30041,Hill County,Montana,Racial Economic Segregation,0.05902219363139273
30043,Jefferson County,Montana,Racial Economic Segregation,0.21234778893398845
30045,Judith Basin County,Montana,Racial Economic Segregation,0.1514476614699332
30047,Lake County,Montana,Racial Economic Segregation,0.08946058091286307
30049,Lewis And Clark County,Montana,Racial Economic Segregation,0.16333674581420693
30051,Liberty County,Montana,Racial Economic Segregation,0.09396914446002805
30053,Lincoln County,Montana,Racial Economic Segregation,0.05798243638820086
30055,McCone County,Montana,Racial Economic Segregation,0.11253196930946291
30057,Madison County,Montana,Racial Economic Segregation,0.08850800786737847
30059,Meagher County,Montana,Racial Economic Segregation,0.11750599520383694
30061,Mineral County,Montana,Racial Economic Segregation,0.11838306063522618
30063,Missoula County,Montana,Racial Economic Segregation,0.14260793720017445
30065,Musselshell County,Montana,Racial Economic Segregation,0.06738418343472158
30067,Park County,Montana,Racial Economic Segregation,0.15257603972687772
30069,Petroleum County,Montana,Racial Economic Segregation,0.08994708994708994
30071,Phillips County,Montana,Racial Economic Segregation,0.07604345340194396
30073,Pondera County,Montana,Racial Economic Segregation,0.11658151416627961
30075,Powder River County,Montana,Racial Economic Segregation,0.11394101876675604
30077,Powell County,Montana,Racial Economic Segregation,0.06832027850304613
30079,Prairie County,Montana,Racial Economic Segregation,0.07010309278350516
30081,Ravalli County,Montana,Racial Economic Segregation,0.13853663713057782
30083,Richland County,Montana,Racial Economic Segregation,0.1143740340030912
30085,Roosevelt County,Montana,Racial Economic Segregation,0.05901639344262295
30087,Rosebud County,Montana,Racial Economic Segregation,0.06276700624383831
30089,Sanders County,Montana,Racial Economic Segregation,0.04552995391705069
30091,Sheridan County,Montana,Racial Economic Segregation,0.14940931202223767
30093,Silver Bow County,Montana,Racial Economic Segregation,0.08680371352785146
30095,Stillwater County,Montana,Racial Economic Segregation,0.19363325440673507
30097,Sweet Grass County,Montana,Racial Economic Segregation,0.07330567081604426
30099,Teton County,Montana,Racial Economic Segregation,0.07345779220779221
30101,Toole County,Montana,Racial Economic Segregation,0.11532033426183844
30103,Treasure County,Montana,Racial Economic Segregation,0.07807807807807808
30105,Valley County,Montana,Racial Economic Segregation,0.09424638192728556
30107,Wheatland County,Montana,Racial Economic Segregation,0.10171428571428572
30109,Wibaux County,Montana,Racial Economic Segregation,0.045064377682403435
30111,Yellowstone County,Montana,Racial Economic Segregation,0.15074303724759563
32001,Churchill County,Nevada,Racial Economic Segregation,0.11193329859301719
32003,Clark County,Nevada,Racial Economic Segregation,0.07241997820672852
32005,Douglas County,Nevada,Racial Economic Segregation,0.1909909051949907
32007,Elko County,Nevada,Racial Economic Segregation,0.16277847835224885
32009,Esmeralda County,Nevada,Racial Economic Segregation,0.04536082474226804
32011,Eureka County,Nevada,Racial Economic Segregation,0.13157894736842105
32013,Humboldt County,Nevada,Racial Economic Segregation,0.11623246492985972
32015,Lander County,Nevada,Racial Economic Segregation,0.149822695035461
32017,Lincoln County,Nevada,Racial Economic Segregation,0.09604863221884498
32019,Lyon County,Nevada,Racial Economic Segregation,0.10433662516101332
32021,Mineral County,Nevada,Racial Economic Segregation,0.009037745879851143
32023,Nye County,Nevada,Racial Economic Segregation,0.07721884011534765
32027,Pershing County,Nevada,Racial Economic Segregation,0.10127253446447508
32029,Storey County,Nevada,Racial Economic Segregation,0.1702127659574468
32031,Washoe County,Nevada,Racial Economic Segregation,0.16223365554516161
32033,White Pine County,Nevada,Racial Economic Segregation,0.07433838834374071
32510,Carson City,Nevada,Racial Economic Segregation,0.11312352815242989
49001,Beaver County,Utah,Racial Economic Segregation,0.10262008733624454
