"FIPS","Tract","County","State","measure","value"
16001010227,"Census Tract 102.27","Ada County","Idaho","Vacancy Rate",0.0128988458927359
16001010228,"Census Tract 102.28","Ada County","Idaho","Vacancy Rate",0.0333806818181818
16001010229,"Census Tract 102.29","Ada County","Idaho","Vacancy Rate",0.0882746321890325
16001010230,"Census Tract 102.30","Ada County","Idaho","Vacancy Rate",0.0397626112759644
16001010231,"Census Tract 102.31","Ada County","Idaho","Vacancy Rate",0
16001010232,"Census Tract 102.32","Ada County","Idaho","Vacancy Rate",0.0246555474981871
16001010233,"Census Tract 102.33","Ada County","Idaho","Vacancy Rate",0.0136327185244587
16001010234,"Census Tract 102.34","Ada County","Idaho","Vacancy Rate",0.0520113774888257
16001010235,"Census Tract 102.35","Ada County","Idaho","Vacancy Rate",0
16001010236,"Census Tract 102.36","Ada County","Idaho","Vacancy Rate",0.0369843527738265
16001010237,"Census Tract 102.37","Ada County","Idaho","Vacancy Rate",0.0327868852459016
16001010336,"Census Tract 103.36","Ada County","Idaho","Vacancy Rate",0
16001010337,"Census Tract 103.37","Ada County","Idaho","Vacancy Rate",0
16001010338,"Census Tract 103.38","Ada County","Idaho","Vacancy Rate",0.0193548387096774
16001010339,"Census Tract 103.39","Ada County","Idaho","Vacancy Rate",0.0655249441548771
16001010340,"Census Tract 103.40","Ada County","Idaho","Vacancy Rate",0
16001010341,"Census Tract 103.41","Ada County","Idaho","Vacancy Rate",0.00197335964479526
16001010342,"Census Tract 103.42","Ada County","Idaho","Vacancy Rate",0.0267295597484277
16001010343,"Census Tract 103.43","Ada County","Idaho","Vacancy Rate",0.0284292821606254
16001010344,"Census Tract 103.44","Ada County","Idaho","Vacancy Rate",0.0592312539382483
16001010345,"Census Tract 103.45","Ada County","Idaho","Vacancy Rate",0.018275271273558
16001010346,"Census Tract 103.46","Ada County","Idaho","Vacancy Rate",0.0218978102189781
16001010347,"Census Tract 103.47","Ada County","Idaho","Vacancy Rate",0.0346787947697555
16001010348,"Census Tract 103.48","Ada County","Idaho","Vacancy Rate",0.0543615676359039
16001010349,"Census Tract 103.49","Ada County","Idaho","Vacancy Rate",0.0982433311646064
16001010350,"Census Tract 103.50","Ada County","Idaho","Vacancy Rate",0
16001010351,"Census Tract 103.51","Ada County","Idaho","Vacancy Rate",0.0126493323963457
16001010352,"Census Tract 103.52","Ada County","Idaho","Vacancy Rate",0.0104895104895105
16001010353,"Census Tract 103.53","Ada County","Idaho","Vacancy Rate",0
16001010354,"Census Tract 103.54","Ada County","Idaho","Vacancy Rate",0.0260444926749864
16001010355,"Census Tract 103.55","Ada County","Idaho","Vacancy Rate",0.0293367346938776
16001010356,"Census Tract 103.56","Ada County","Idaho","Vacancy Rate",0.00887372013651877
16001010357,"Census Tract 103.57","Ada County","Idaho","Vacancy Rate",0.0885989010989011
16001010358,"Census Tract 103.58","Ada County","Idaho","Vacancy Rate",0.0586917562724014
16001010359,"Census Tract 103.59","Ada County","Idaho","Vacancy Rate",0.00649772579597141
16001010360,"Census Tract 103.60","Ada County","Idaho","Vacancy Rate",0.0850340136054422
16001010361,"Census Tract 103.61","Ada County","Idaho","Vacancy Rate",0.027906976744186
16001010362,"Census Tract 103.62","Ada County","Idaho","Vacancy Rate",0.0419263456090652
16001010363,"Census Tract 103.63","Ada County","Idaho","Vacancy Rate",0
16001010364,"Census Tract 103.64","Ada County","Idaho","Vacancy Rate",0.0114335971855761
16001010365,"Census Tract 103.65","Ada County","Idaho","Vacancy Rate",0.0455945779420826
16001010366,"Census Tract 103.66","Ada County","Idaho","Vacancy Rate",0.0739514348785872
16001010367,"Census Tract 103.67","Ada County","Idaho","Vacancy Rate",0.0257338158423804
16001010368,"Census Tract 103.68","Ada County","Idaho","Vacancy Rate",0.0281312793034159
16001010369,"Census Tract 103.69","Ada County","Idaho","Vacancy Rate",0.0063391442155309
16001010370,"Census Tract 103.70","Ada County","Idaho","Vacancy Rate",0.0323886639676113
16001010371,"Census Tract 103.71","Ada County","Idaho","Vacancy Rate",0.108333333333333
16001010403,"Census Tract 104.03","Ada County","Idaho","Vacancy Rate",0.0443786982248521
16001010404,"Census Tract 104.04","Ada County","Idaho","Vacancy Rate",0
16001010405,"Census Tract 104.05","Ada County","Idaho","Vacancy Rate",0
16001010406,"Census Tract 104.06","Ada County","Idaho","Vacancy Rate",0.0395894428152493
16001010407,"Census Tract 104.07","Ada County","Idaho","Vacancy Rate",0
16001010408,"Census Tract 104.08","Ada County","Idaho","Vacancy Rate",0.0390131956397017
16001010409,"Census Tract 104.09","Ada County","Idaho","Vacancy Rate",0.00489296636085627
16001010410,"Census Tract 104.10","Ada County","Idaho","Vacancy Rate",0.0739845261121857
16001010411,"Census Tract 104.11","Ada County","Idaho","Vacancy Rate",0.0218340611353712
16001010501,"Census Tract 105.01","Ada County","Idaho","Vacancy Rate",0.0292134831460674
16001010503,"Census Tract 105.03","Ada County","Idaho","Vacancy Rate",0.0323544051767048
16001010505,"Census Tract 105.05","Ada County","Idaho","Vacancy Rate",0.0383177570093458
16001010506,"Census Tract 105.06","Ada County","Idaho","Vacancy Rate",0.0281862745098039
16003950100,"Census Tract 9501","Adams County","Idaho","Vacancy Rate",0.423757371524853
16003950200,"Census Tract 9502","Adams County","Idaho","Vacancy Rate",0.27789046653144
16005000200,"Census Tract 2","Bannock County","Idaho","Vacancy Rate",0.0315013404825737
16005000301,"Census Tract 3.01","Bannock County","Idaho","Vacancy Rate",0.0749167591564928
16005000302,"Census Tract 3.02","Bannock County","Idaho","Vacancy Rate",0.0246460409019402
16005000400,"Census Tract 4","Bannock County","Idaho","Vacancy Rate",0
16005000500,"Census Tract 5","Bannock County","Idaho","Vacancy Rate",0
16005000600,"Census Tract 6","Bannock County","Idaho","Vacancy Rate",0.121700879765396
16005000700,"Census Tract 7","Bannock County","Idaho","Vacancy Rate",0.081437125748503
16005000800,"Census Tract 8","Bannock County","Idaho","Vacancy Rate",0.1189111747851
16005000900,"Census Tract 9","Bannock County","Idaho","Vacancy Rate",0.0741364785172704
16005001000,"Census Tract 10","Bannock County","Idaho","Vacancy Rate",0
16005001102,"Census Tract 11.02","Bannock County","Idaho","Vacancy Rate",0.0380434782608696
16005001103,"Census Tract 11.03","Bannock County","Idaho","Vacancy Rate",0.0410490307867731
16005001104,"Census Tract 11.04","Bannock County","Idaho","Vacancy Rate",0.031496062992126
16005001200,"Census Tract 12","Bannock County","Idaho","Vacancy Rate",0.0623556581986143
16005001300,"Census Tract 13","Bannock County","Idaho","Vacancy Rate",0.110800744878957
16005001400,"Census Tract 14","Bannock County","Idaho","Vacancy Rate",0.055613850996852
16005001500,"Census Tract 15","Bannock County","Idaho","Vacancy Rate",0.0961145194274029
16005001601,"Census Tract 16.01","Bannock County","Idaho","Vacancy Rate",0.0559655596555966
16005001602,"Census Tract 16.02","Bannock County","Idaho","Vacancy Rate",0.0638697557921102
16005001603,"Census Tract 16.03","Bannock County","Idaho","Vacancy Rate",0.0787965616045845
16005001700,"Census Tract 17","Bannock County","Idaho","Vacancy Rate",0
16005001900,"Census Tract 19","Bannock County","Idaho","Vacancy Rate",0.18663967611336
16005940000,"Census Tract 9400","Bannock County","Idaho","Vacancy Rate",0.113737075332349
16005981800,"Census Tract 9818","Bannock County","Idaho","Vacancy Rate",0.0612244897959184
16007950100,"Census Tract 9501","Bear Lake County","Idaho","Vacancy Rate",0.250961010433828
16007950200,"Census Tract 9502","Bear Lake County","Idaho","Vacancy Rate",0.555136663524976
16009940000,"Census Tract 9400","Benewah County","Idaho","Vacancy Rate",0.2
16009950100,"Census Tract 9501","Benewah County","Idaho","Vacancy Rate",0.105496453900709
16011940000,"Census Tract 9400","Bingham County","Idaho","Vacancy Rate",0.171
16011950101,"Census Tract 9501.01","Bingham County","Idaho","Vacancy Rate",0.0548646671543526
16011950102,"Census Tract 9501.02","Bingham County","Idaho","Vacancy Rate",0.0420210105052526
16011950200,"Census Tract 9502","Bingham County","Idaho","Vacancy Rate",0.0364109232769831
16011950300,"Census Tract 9503","Bingham County","Idaho","Vacancy Rate",0.146237576904875
16011950400,"Census Tract 9504","Bingham County","Idaho","Vacancy Rate",0.0322822822822823
16011950501,"Census Tract 9505.01","Bingham County","Idaho","Vacancy Rate",0.0060790273556231
16011950502,"Census Tract 9505.02","Bingham County","Idaho","Vacancy Rate",0.0846905537459283
16011950600,"Census Tract 9506","Bingham County","Idaho","Vacancy Rate",0.0811861934856587
16011950700,"Census Tract 9507","Bingham County","Idaho","Vacancy Rate",0.0875955320399765
16013960101,"Census Tract 9601.01","Blaine County","Idaho","Vacancy Rate",0.208229426433915
16013960102,"Census Tract 9601.02","Blaine County","Idaho","Vacancy Rate",0.266019417475728
16013960201,"Census Tract 9602.01","Blaine County","Idaho","Vacancy Rate",0.0487001098498718
16013960202,"Census Tract 9602.02","Blaine County","Idaho","Vacancy Rate",0.125063548551093
16013960301,"Census Tract 9603.01","Blaine County","Idaho","Vacancy Rate",0.541036717062635
16013960302,"Census Tract 9603.02","Blaine County","Idaho","Vacancy Rate",0.531676022453889
16013960501,"Census Tract 9605.01","Blaine County","Idaho","Vacancy Rate",0.654046379555135
16013960502,"Census Tract 9605.02","Blaine County","Idaho","Vacancy Rate",0.581777445855116
16015950201,"Census Tract 9502.01","Boise County","Idaho","Vacancy Rate",0.280562884784521
16015950202,"Census Tract 9502.02","Boise County","Idaho","Vacancy Rate",0.500233317778815
16015950203,"Census Tract 9502.03","Boise County","Idaho","Vacancy Rate",0.292820069204152
16017950100,"Census Tract 9501","Bonner County","Idaho","Vacancy Rate",0.284806470248411
16017950201,"Census Tract 9502.01","Bonner County","Idaho","Vacancy Rate",0.2289972899729
16017950202,"Census Tract 9502.02","Bonner County","Idaho","Vacancy Rate",0.288937409024745
16017950203,"Census Tract 9502.03","Bonner County","Idaho","Vacancy Rate",0.111739745403112
16017950300,"Census Tract 9503","Bonner County","Idaho","Vacancy Rate",0.0545550847457627
16017950401,"Census Tract 9504.01","Bonner County","Idaho","Vacancy Rate",0.485349361382419
16017950402,"Census Tract 9504.02","Bonner County","Idaho","Vacancy Rate",0.176882661996497
16017950403,"Census Tract 9504.03","Bonner County","Idaho","Vacancy Rate",0.17890625
16017950500,"Census Tract 9505","Bonner County","Idaho","Vacancy Rate",0.161364950838635
16017950600,"Census Tract 9506","Bonner County","Idaho","Vacancy Rate",0.673134827701572
16017950701,"Census Tract 9507.01","Bonner County","Idaho","Vacancy Rate",0.19131455399061
16017950702,"Census Tract 9507.02","Bonner County","Idaho","Vacancy Rate",0.140132669983416
16017950801,"Census Tract 9508.01","Bonner County","Idaho","Vacancy Rate",0.2599171107164
16017950802,"Census Tract 9508.02","Bonner County","Idaho","Vacancy Rate",0.154658385093168
16017950901,"Census Tract 9509.01","Bonner County","Idaho","Vacancy Rate",0.499599679743795
16017950902,"Census Tract 9509.02","Bonner County","Idaho","Vacancy Rate",0.117416829745597
16019970100,"Census Tract 9701","Bonneville County","Idaho","Vacancy Rate",0.198465294733171
16019970300,"Census Tract 9703","Bonneville County","Idaho","Vacancy Rate",0.0368354960234408
16019970401,"Census Tract 9704.01","Bonneville County","Idaho","Vacancy Rate",0.02493321460374
16019970402,"Census Tract 9704.02","Bonneville County","Idaho","Vacancy Rate",0.0342172797262618
16019970404,"Census Tract 9704.04","Bonneville County","Idaho","Vacancy Rate",0.0204439252336449
16019970405,"Census Tract 9704.05","Bonneville County","Idaho","Vacancy Rate",0.027231467473525
16019970502,"Census Tract 9705.02","Bonneville County","Idaho","Vacancy Rate",0.0478284771852666
16019970503,"Census Tract 9705.03","Bonneville County","Idaho","Vacancy Rate",0.0800497718788884
16019970504,"Census Tract 9705.04","Bonneville County","Idaho","Vacancy Rate",0.0426136363636364
16019970505,"Census Tract 9705.05","Bonneville County","Idaho","Vacancy Rate",0.0409949332105021
16019970601,"Census Tract 9706.01","Bonneville County","Idaho","Vacancy Rate",0.0521564694082247
16019970602,"Census Tract 9706.02","Bonneville County","Idaho","Vacancy Rate",0.0220949263502455
16019970603,"Census Tract 9706.03","Bonneville County","Idaho","Vacancy Rate",0.104210526315789
16019970700,"Census Tract 9707","Bonneville County","Idaho","Vacancy Rate",0.0803156917363046
16019970800,"Census Tract 9708","Bonneville County","Idaho","Vacancy Rate",0.0887533875338753
16019970900,"Census Tract 9709","Bonneville County","Idaho","Vacancy Rate",0.0753027909426014
16019971000,"Census Tract 9710","Bonneville County","Idaho","Vacancy Rate",0.0214899713467049
16019971100,"Census Tract 9711","Bonneville County","Idaho","Vacancy Rate",0.136805953062393
16019971200,"Census Tract 9712","Bonneville County","Idaho","Vacancy Rate",0.107396573338905
16019971301,"Census Tract 9713.01","Bonneville County","Idaho","Vacancy Rate",0.0530668504479669
16019971302,"Census Tract 9713.02","Bonneville County","Idaho","Vacancy Rate",0.053233611966564
16019971401,"Census Tract 9714.01","Bonneville County","Idaho","Vacancy Rate",0.115966386554622
16019971402,"Census Tract 9714.02","Bonneville County","Idaho","Vacancy Rate",0.0085556114745848
16019971500,"Census Tract 9715","Bonneville County","Idaho","Vacancy Rate",0.0869017632241814
16021970100,"Census Tract 9701","Boundary County","Idaho","Vacancy Rate",0.111368142762723
16021970200,"Census Tract 9702","Boundary County","Idaho","Vacancy Rate",0.144679155041849
16023970100,"Census Tract 9701","Butte County","Idaho","Vacancy Rate",0.202352941176471
16025970100,"Census Tract 9701","Camas County","Idaho","Vacancy Rate",0.511527377521614
16027020100,"Census Tract 201","Canyon County","Idaho","Vacancy Rate",0.0729335494327391
16027020200,"Census Tract 202","Canyon County","Idaho","Vacancy Rate",0.0356536502546689
16027020300,"Census Tract 203","Canyon County","Idaho","Vacancy Rate",0.037321063394683
16027020403,"Census Tract 204.03","Canyon County","Idaho","Vacancy Rate",0.0350492880613363
16027020404,"Census Tract 204.04","Canyon County","Idaho","Vacancy Rate",0.0753990093560815
16027020405,"Census Tract 204.05","Canyon County","Idaho","Vacancy Rate",0.0811541929666366
16027020406,"Census Tract 204.06","Canyon County","Idaho","Vacancy Rate",0.0252365930599369
16027020501,"Census Tract 205.01","Canyon County","Idaho","Vacancy Rate",0
16027020503,"Census Tract 205.03","Canyon County","Idaho","Vacancy Rate",0.0433101314771848
16027020505,"Census Tract 205.05","Canyon County","Idaho","Vacancy Rate",0.019501625135428
16027020506,"Census Tract 205.06","Canyon County","Idaho","Vacancy Rate",0.0234558248631744
16027020601,"Census Tract 206.01","Canyon County","Idaho","Vacancy Rate",0.0150842945874002
16027020603,"Census Tract 206.03","Canyon County","Idaho","Vacancy Rate",0.00540540540540541
16027020604,"Census Tract 206.04","Canyon County","Idaho","Vacancy Rate",0.0454545454545455
16027020700,"Census Tract 207","Canyon County","Idaho","Vacancy Rate",0.0205190102595051
16027020903,"Census Tract 209.03","Canyon County","Idaho","Vacancy Rate",0.00437158469945355
16027020904,"Census Tract 209.04","Canyon County","Idaho","Vacancy Rate",0.0146541617819461
16027020905,"Census Tract 209.05","Canyon County","Idaho","Vacancy Rate",0.0366032210834553
16027020906,"Census Tract 209.06","Canyon County","Idaho","Vacancy Rate",0.0231404958677686
16027020907,"Census Tract 209.07","Canyon County","Idaho","Vacancy Rate",0.0114860014357502
16027020908,"Census Tract 209.08","Canyon County","Idaho","Vacancy Rate",0.0670926517571885
16027020909,"Census Tract 209.09","Canyon County","Idaho","Vacancy Rate",0
16027020910,"Census Tract 209.10","Canyon County","Idaho","Vacancy Rate",0
16027021003,"Census Tract 210.03","Canyon County","Idaho","Vacancy Rate",0.0421511627906977
16027021004,"Census Tract 210.04","Canyon County","Idaho","Vacancy Rate",0
16027021005,"Census Tract 210.05","Canyon County","Idaho","Vacancy Rate",0
16027021006,"Census Tract 210.06","Canyon County","Idaho","Vacancy Rate",0.0490513651087459
16027021007,"Census Tract 210.07","Canyon County","Idaho","Vacancy Rate",0
16027021008,"Census Tract 210.08","Canyon County","Idaho","Vacancy Rate",0.0341207349081365
16027021101,"Census Tract 211.01","Canyon County","Idaho","Vacancy Rate",0.028999064546305
16027021102,"Census Tract 211.02","Canyon County","Idaho","Vacancy Rate",0
16027021103,"Census Tract 211.03","Canyon County","Idaho","Vacancy Rate",0
16027021104,"Census Tract 211.04","Canyon County","Idaho","Vacancy Rate",0.1
16027021105,"Census Tract 211.05","Canyon County","Idaho","Vacancy Rate",0
16027021201,"Census Tract 212.01","Canyon County","Idaho","Vacancy Rate",0.0190812720848057
16027021202,"Census Tract 212.02","Canyon County","Idaho","Vacancy Rate",0.0669506999391357
16027021300,"Census Tract 213","Canyon County","Idaho","Vacancy Rate",0.0643863179074447
16027021500,"Census Tract 215","Canyon County","Idaho","Vacancy Rate",0.0866797257590597
16027021600,"Census Tract 216","Canyon County","Idaho","Vacancy Rate",0.0420535226652103
16027021701,"Census Tract 217.01","Canyon County","Idaho","Vacancy Rate",0.0566258026853473
16027021702,"Census Tract 217.02","Canyon County","Idaho","Vacancy Rate",0.0213095699341341
16027021801,"Census Tract 218.01","Canyon County","Idaho","Vacancy Rate",0.0168434185901435
16027021802,"Census Tract 218.02","Canyon County","Idaho","Vacancy Rate",0.0180766449746927
16027021901,"Census Tract 219.01","Canyon County","Idaho","Vacancy Rate",0.0163220892274211
16027021904,"Census Tract 219.04","Canyon County","Idaho","Vacancy Rate",0.104866346812886
16027021905,"Census Tract 219.05","Canyon County","Idaho","Vacancy Rate",0.0486301369863014
16027021906,"Census Tract 219.06","Canyon County","Idaho","Vacancy Rate",0.0113432835820896
16027021907,"Census Tract 219.07","Canyon County","Idaho","Vacancy Rate",0.0807217473884141
16027022100,"Census Tract 221","Canyon County","Idaho","Vacancy Rate",0.0153677277716795
16027022200,"Census Tract 222","Canyon County","Idaho","Vacancy Rate",0.0530085959885387
16027022301,"Census Tract 223.01","Canyon County","Idaho","Vacancy Rate",0.0275049115913556
16027022302,"Census Tract 223.02","Canyon County","Idaho","Vacancy Rate",0
16027022303,"Census Tract 223.03","Canyon County","Idaho","Vacancy Rate",0.018348623853211
16027022400,"Census Tract 224","Canyon County","Idaho","Vacancy Rate",0.036564132327336
16029960100,"Census Tract 9601","Caribou County","Idaho","Vacancy Rate",0.133099824868651
16029960200,"Census Tract 9602","Caribou County","Idaho","Vacancy Rate",0.336376404494382
16031950100,"Census Tract 9501","Cassia County","Idaho","Vacancy Rate",0.149425287356322
16031950200,"Census Tract 9502","Cassia County","Idaho","Vacancy Rate",0.0705973622963538
16031950300,"Census Tract 9503","Cassia County","Idaho","Vacancy Rate",0.0175892395240559
16031950400,"Census Tract 9504","Cassia County","Idaho","Vacancy Rate",0.085995085995086
16031950500,"Census Tract 9505","Cassia County","Idaho","Vacancy Rate",0.078345498783455
16031950600,"Census Tract 9506","Cassia County","Idaho","Vacancy Rate",0.16800920598389
16033950100,"Census Tract 9501","Clark County","Idaho","Vacancy Rate",0.429864253393665
16035940001,"Census Tract 9400.01","Clearwater County","Idaho","Vacancy Rate",0.132756132756133
16035940002,"Census Tract 9400.02","Clearwater County","Idaho","Vacancy Rate",0.189413596263622
16035970100,"Census Tract 9701","Clearwater County","Idaho","Vacancy Rate",0.29500756429652
16037960200,"Census Tract 9602","Custer County","Idaho","Vacancy Rate",0.389064475347661
16039960100,"Census Tract 9601","Elmore County","Idaho","Vacancy Rate",0.368840219014435
16039960201,"Census Tract 9602.01","Elmore County","Idaho","Vacancy Rate",0.030091348737238
16039960202,"Census Tract 9602.02","Elmore County","Idaho","Vacancy Rate",0.0253555967841682
16039960300,"Census Tract 9603","Elmore County","Idaho","Vacancy Rate",0.132493702770781
16039960401,"Census Tract 9604.01","Elmore County","Idaho","Vacancy Rate",0.0584063412599082
16039960402,"Census Tract 9604.02","Elmore County","Idaho","Vacancy Rate",0.0366598778004073
16039960500,"Census Tract 9605","Elmore County","Idaho","Vacancy Rate",0.0302663438256659
16041970100,"Census Tract 9701","Franklin County","Idaho","Vacancy Rate",0.0621698496546119
16041970200,"Census Tract 9702","Franklin County","Idaho","Vacancy Rate",0.0372040586245772
16043970100,"Census Tract 9701","Fremont County","Idaho","Vacancy Rate",0.858365949119374
16043970200,"Census Tract 9702","Fremont County","Idaho","Vacancy Rate",0.217086015213575
16043970301,"Census Tract 9703.01","Fremont County","Idaho","Vacancy Rate",0.11573790569504
16043970302,"Census Tract 9703.02","Fremont County","Idaho","Vacancy Rate",0.0758676351896691
16045960100,"Census Tract 9601","Gem County","Idaho","Vacancy Rate",0.0237050043898156
16045960200,"Census Tract 9602","Gem County","Idaho","Vacancy Rate",0.0425101214574899
16045960301,"Census Tract 9603.01","Gem County","Idaho","Vacancy Rate",0.0675977653631285
16045960302,"Census Tract 9603.02","Gem County","Idaho","Vacancy Rate",0.0816
16047960101,"Census Tract 9601.01","Gooding County","Idaho","Vacancy Rate",0.0673400673400673
16047960102,"Census Tract 9601.02","Gooding County","Idaho","Vacancy Rate",0.089419795221843
16047960201,"Census Tract 9602.01","Gooding County","Idaho","Vacancy Rate",0.0749724366041896
16047960202,"Census Tract 9602.02","Gooding County","Idaho","Vacancy Rate",0.165419161676647
16049940000,"Census Tract 9400","Idaho County","Idaho","Vacancy Rate",0.164743885556068
16049960100,"Census Tract 9601","Idaho County","Idaho","Vacancy Rate",0.425167990226023
16049960201,"Census Tract 9602.01","Idaho County","Idaho","Vacancy Rate",0.258483033932136
16049960202,"Census Tract 9602.02","Idaho County","Idaho","Vacancy Rate",0.167033935654473
16049960300,"Census Tract 9603","Idaho County","Idaho","Vacancy Rate",0.222493887530562
16049960400,"Census Tract 9604","Idaho County","Idaho","Vacancy Rate",0.446356275303644
16051960100,"Census Tract 9601","Jefferson County","Idaho","Vacancy Rate",0.195822454308094
16051960200,"Census Tract 9602","Jefferson County","Idaho","Vacancy Rate",0.0607661822985469
16051960301,"Census Tract 9603.01","Jefferson County","Idaho","Vacancy Rate",0.0256645279560037
16051960302,"Census Tract 9603.02","Jefferson County","Idaho","Vacancy Rate",0.003168854685378
